Far field
"Plane Wave Phi"[deg]	"1Bladde3D_Plastic_V2_er7_oneside261PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside263PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside250PEC [dBsm]"	"1Bladde3D_all_er5 [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside256PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside251_259_260PEC [dBsm]"	
-4.06800000E+01	-3.75256796E+01	-4.27662812E+01	-3.02250963E+01	-8.79071156E+01	-3.93072405E+01	-4.96297885E+01	
-4.06440000E+01	-3.75521173E+01	-4.27703298E+01	-3.01874916E+01	-8.77543598E+01	-3.93107213E+01	-4.96173017E+01	
-4.06080000E+01	-3.75798598E+01	-4.27743475E+01	-3.01509654E+01	-8.76052332E+01	-3.93142204E+01	-4.96049648E+01	
-4.05720000E+01	-3.76092471E+01	-4.27784398E+01	-3.01155140E+01	-8.74597446E+01	-3.93177455E+01	-4.95927388E+01	
-4.05360000E+01	-3.76398268E+01	-4.27825297E+01	-3.00811016E+01	-8.73178286E+01	-3.93212900E+01	-4.95806402E+01	
-4.05000000E+01	-3.76718779E+01	-4.27866502E+01	-3.00477177E+01	-8.71794980E+01	-3.93248529E+01	-4.95686742E+01	
-4.04640000E+01	-3.77052897E+01	-4.27907510E+01	-3.00154152E+01	-8.70446642E+01	-3.93284428E+01	-4.95568268E+01	
-4.04280000E+01	-3.77400391E+01	-4.27949138E+01	-2.99841813E+01	-8.69133027E+01	-3.93320527E+01	-4.95451022E+01	
-4.03920000E+01	-3.77763567E+01	-4.27990482E+01	-2.99539361E+01	-8.67853652E+01	-3.93356822E+01	-4.95335026E+01	
-4.03560000E+01	-3.78137483E+01	-4.28032483E+01	-2.99248019E+01	-8.66608322E+01	-3.93393379E+01	-4.95220270E+01	
-4.03200000E+01	-3.78528155E+01	-4.28074594E+01	-2.98966584E+01	-8.65396415E+01	-3.93430199E+01	-4.95106694E+01	
-4.02840000E+01	-3.78932993E+01	-4.28116457E+01	-2.98695453E+01	-8.64217488E+01	-3.93467257E+01	-4.94994280E+01	
-4.02480000E+01	-3.79350603E+01	-4.28158989E+01	-2.98434542E+01	-8.63071069E+01	-3.93504486E+01	-4.94882819E+01	
-4.02120000E+01	-3.79781337E+01	-4.28200923E+01	-2.98184045E+01	-8.61956580E+01	-3.93542038E+01	-4.94772655E+01	
-4.01760000E+01	-3.80227390E+01	-4.28243600E+01	-2.97943790E+01	-8.60873756E+01	-3.93579764E+01	-4.94663509E+01	
-4.01400000E+01	-3.80687658E+01	-4.28286226E+01	-2.97713211E+01	-8.59822070E+01	-3.93617785E+01	-4.94555507E+01	
-4.01040000E+01	-3.81159740E+01	-4.28328740E+01	-2.97492897E+01	-8.58801080E+01	-3.93656041E+01	-4.94448547E+01	
-4.00680000E+01	-3.81646151E+01	-4.28371329E+01	-2.97282733E+01	-8.57810355E+01	-3.93694531E+01	-4.94342548E+01	
-4.00320000E+01	-3.82145979E+01	-4.28414319E+01	-2.97082496E+01	-8.56849409E+01	-3.93733292E+01	-4.94237624E+01	
-3.99960000E+01	-3.82660165E+01	-4.28457460E+01	-2.96892433E+01	-8.55917680E+01	-3.93772354E+01	-4.94133547E+01	
-3.99600000E+01	-3.83188362E+01	-4.28500380E+01	-2.96712084E+01	-8.55015240E+01	-3.93811625E+01	-4.94030490E+01	
-3.99240000E+01	-3.83729828E+01	-4.28543493E+01	-2.96541863E+01	-8.54141153E+01	-3.93851136E+01	-4.93928252E+01	
-3.98880000E+01	-3.84284422E+01	-4.28586396E+01	-2.96381778E+01	-8.53295333E+01	-3.93890863E+01	-4.93827097E+01	
-3.98520000E+01	-3.84854033E+01	-4.28629768E+01	-2.96231218E+01	-8.52477388E+01	-3.93930912E+01	-4.93726618E+01	
-3.98160000E+01	-3.85434462E+01	-4.28672818E+01	-2.96090907E+01	-8.51686757E+01	-3.93971133E+01	-4.93627261E+01	
-3.97800000E+01	-3.86029857E+01	-4.28716015E+01	-2.95959996E+01	-8.50923195E+01	-3.94011666E+01	-4.93528374E+01	
-3.97440000E+01	-3.86639384E+01	-4.28759096E+01	-2.95839150E+01	-8.50186243E+01	-3.94052417E+01	-4.93430415E+01	
-3.97080000E+01	-3.87260038E+01	-4.28802020E+01	-2.95727828E+01	-8.49475797E+01	-3.94093456E+01	-4.93333205E+01	
-3.96720000E+01	-3.87894996E+01	-4.28845470E+01	-2.95626910E+01	-8.48791248E+01	-3.94134691E+01	-4.93236579E+01	
-3.96360000E+01	-3.88543926E+01	-4.28888797E+01	-2.95535031E+01	-8.48132405E+01	-3.94176251E+01	-4.93140635E+01	
-3.96000000E+01	-3.89204477E+01	-4.28932285E+01	-2.95453616E+01	-8.47499011E+01	-3.94218044E+01	-4.93045355E+01	
-3.95640000E+01	-3.89878333E+01	-4.28975273E+01	-2.95381080E+01	-8.46890804E+01	-3.94260158E+01	-4.92950743E+01	
-3.95280000E+01	-3.90564677E+01	-4.29018173E+01	-2.95318496E+01	-8.46307427E+01	-3.94302420E+01	-4.92856634E+01	
-3.94920000E+01	-3.91264344E+01	-4.29061605E+01	-2.95265806E+01	-8.45748479E+01	-3.94344934E+01	-4.92763115E+01	
-3.94560000E+01	-3.91975423E+01	-4.29104423E+01	-2.95222820E+01	-8.45213739E+01	-3.94387779E+01	-4.92670143E+01	
-3.94200000E+01	-3.92701105E+01	-4.29147611E+01	-2.95189403E+01	-8.44703166E+01	-3.94430811E+01	-4.92577409E+01	
-3.93840000E+01	-3.93435942E+01	-4.29190455E+01	-2.95165462E+01	-8.44216409E+01	-3.94474099E+01	-4.92485230E+01	
-3.93480000E+01	-3.94187017E+01	-4.29233239E+01	-2.95151372E+01	-8.43753013E+01	-3.94517659E+01	-4.92393509E+01	
-3.93120000E+01	-3.94946603E+01	-4.29275953E+01	-2.95146859E+01	-8.43313059E+01	-3.94561435E+01	-4.92302084E+01	
-3.92760000E+01	-3.95719412E+01	-4.29318348E+01	-2.95151748E+01	-8.42896331E+01	-3.94605481E+01	-4.92210966E+01	
-3.92400000E+01	-3.96503220E+01	-4.29360750E+01	-2.95166473E+01	-8.42502514E+01	-3.94649813E+01	-4.92120168E+01	
-3.92040000E+01	-3.97298373E+01	-4.29403187E+01	-2.95190755E+01	-8.42131328E+01	-3.94694242E+01	-4.92029548E+01	
-3.91680000E+01	-3.98104509E+01	-4.29445340E+01	-2.95224616E+01	-8.41782630E+01	-3.94738998E+01	-4.91939180E+01	
-3.91320000E+01	-3.98921735E+01	-4.29487850E+01	-2.95268275E+01	-8.41456334E+01	-3.94783961E+01	-4.91848996E+01	
-3.90960000E+01	-3.99749027E+01	-4.29529796E+01	-2.95320906E+01	-8.41152315E+01	-3.94829094E+01	-4.91758950E+01	
-3.90600000E+01	-4.00588333E+01	-4.29571539E+01	-2.95383898E+01	-8.40870242E+01	-3.94874602E+01	-4.91668977E+01	
-3.90240000E+01	-4.01436334E+01	-4.29613051E+01	-2.95455892E+01	-8.40610075E+01	-3.94920280E+01	-4.91579046E+01	
-3.89880000E+01	-4.02295105E+01	-4.29654616E+01	-2.95537868E+01	-8.40371618E+01	-3.94966131E+01	-4.91489112E+01	
-3.89520000E+01	-4.03161649E+01	-4.29696146E+01	-2.95628829E+01	-8.40154799E+01	-3.95012242E+01	-4.91399279E+01	
-3.89160000E+01	-4.04037157E+01	-4.29737258E+01	-2.95730015E+01	-8.39959595E+01	-3.95058573E+01	-4.91309237E+01	
-3.88800000E+01	-4.04921393E+01	-4.29778119E+01	-2.95840552E+01	-8.39785607E+01	-3.95105122E+01	-4.91219344E+01	
-3.88440000E+01	-4.05811719E+01	-4.29818987E+01	-2.95960168E+01	-8.39632892E+01	-3.95151901E+01	-4.91129355E+01	
-3.88080000E+01	-4.06712775E+01	-4.29859564E+01	-2.96089627E+01	-8.39501439E+01	-3.95198804E+01	-4.91039027E+01	
-3.87720000E+01	-4.07618900E+01	-4.29900085E+01	-2.96229061E+01	-8.39391015E+01	-3.95246037E+01	-4.90948428E+01	
-3.87360000E+01	-4.08532007E+01	-4.29940404E+01	-2.96377805E+01	-8.39301663E+01	-3.95293405E+01	-4.90857845E+01	
-3.87000000E+01	-4.09451967E+01	-4.29980551E+01	-2.96535939E+01	-8.39233250E+01	-3.95340910E+01	-4.90766982E+01	
-3.86640000E+01	-4.10377492E+01	-4.30020370E+01	-2.96704282E+01	-8.39185525E+01	-3.95388678E+01	-4.90675918E+01	
-3.86280000E+01	-4.11305281E+01	-4.30059864E+01	-2.96881676E+01	-8.39158660E+01	-3.95436607E+01	-4.90584362E+01	
-3.85920000E+01	-4.12240053E+01	-4.30099641E+01	-2.97068757E+01	-8.39152309E+01	-3.95484765E+01	-4.90492584E+01	
-3.85560000E+01	-4.13176699E+01	-4.30139027E+01	-2.97265715E+01	-8.39166922E+01	-3.95533083E+01	-4.90400422E+01	
-3.85200000E+01	-4.14114845E+01	-4.30177622E+01	-2.97472430E+01	-8.39201990E+01	-3.95581572E+01	-4.90307648E+01	
-3.84840000E+01	-4.15055651E+01	-4.30216297E+01	-2.97688167E+01	-8.39257775E+01	-3.95630283E+01	-4.90214573E+01	
-3.84480000E+01	-4.15997395E+01	-4.30254671E+01	-2.97914010E+01	-8.39334120E+01	-3.95679116E+01	-4.90121080E+01	
-3.84120000E+01	-4.16938555E+01	-4.30293275E+01	-2.98149691E+01	-8.39431091E+01	-3.95728104E+01	-4.90027124E+01	
-3.83760000E+01	-4.17879141E+01	-4.30330943E+01	-2.98394761E+01	-8.39548656E+01	-3.95777297E+01	-4.89932665E+01	
-3.83400000E+01	-4.18817080E+01	-4.30368873E+01	-2.98649545E+01	-8.39686724E+01	-3.95826596E+01	-4.89837584E+01	
-3.83040000E+01	-4.19753941E+01	-4.30406610E+01	-2.98914484E+01	-8.39845310E+01	-3.95876059E+01	-4.89741959E+01	
-3.82680000E+01	-4.20685370E+01	-4.30444015E+01	-2.99189133E+01	-8.40024352E+01	-3.95925687E+01	-4.89645703E+01	
-3.82320000E+01	-4.21611448E+01	-4.30480927E+01	-2.99472942E+01	-8.40224099E+01	-3.95975414E+01	-4.89548941E+01	
-3.81960000E+01	-4.22532869E+01	-4.30517603E+01	-2.99767303E+01	-8.40444542E+01	-3.96025348E+01	-4.89451475E+01	
-3.81600000E+01	-4.23446320E+01	-4.30554418E+01	-3.00071055E+01	-8.40685396E+01	-3.96075440E+01	-4.89353305E+01	
-3.81240000E+01	-4.24351854E+01	-4.30590838E+01	-3.00384399E+01	-8.40947012E+01	-3.96125600E+01	-4.89254514E+01	
-3.80880000E+01	-4.25245940E+01	-4.30626918E+01	-3.00708167E+01	-8.41229517E+01	-3.96175860E+01	-4.89154953E+01	
-3.80520000E+01	-4.26130649E+01	-4.30663149E+01	-3.01041498E+01	-8.41532677E+01	-3.96226264E+01	-4.89054768E+01	
-3.80160000E+01	-4.26999597E+01	-4.30698744E+01	-3.01384887E+01	-8.41856651E+01	-3.96276832E+01	-4.88953834E+01	
-3.79800000E+01	-4.27856719E+01	-4.30734177E+01	-3.01738729E+01	-8.42201614E+01	-3.96327507E+01	-4.88852180E+01	
-3.79440000E+01	-4.28699281E+01	-4.30769440E+01	-3.02102290E+01	-8.42567518E+01	-3.96378278E+01	-4.88749581E+01	
-3.79080000E+01	-4.29522113E+01	-4.30804520E+01	-3.02475480E+01	-8.42954429E+01	-3.96429068E+01	-4.88646207E+01	
-3.78720000E+01	-4.30330095E+01	-4.30839294E+01	-3.02859305E+01	-8.43362619E+01	-3.96480049E+01	-4.88542158E+01	
-3.78360000E+01	-4.31118375E+01	-4.30874032E+01	-3.03252909E+01	-8.43791855E+01	-3.96531172E+01	-4.88437242E+01	
-3.78000000E+01	-4.31885907E+01	-4.30908202E+01	-3.03657126E+01	-8.44242390E+01	-3.96582259E+01	-4.88331489E+01	
-3.77640000E+01	-4.32629503E+01	-4.30942465E+01	-3.04070558E+01	-8.44714415E+01	-3.96633481E+01	-4.88224965E+01	
-3.77280000E+01	-4.33351452E+01	-4.30976389E+01	-3.04494769E+01	-8.45207958E+01	-3.96684802E+01	-4.88117581E+01	
-3.76920000E+01	-4.34047740E+01	-4.31010144E+01	-3.04929506E+01	-8.45723238E+01	-3.96736192E+01	-4.88009325E+01	
-3.76560000E+01	-4.34716967E+01	-4.31043638E+01	-3.05374123E+01	-8.46260240E+01	-3.96787606E+01	-4.87900180E+01	
-3.76200000E+01	-4.35359138E+01	-4.31077054E+01	-3.05829090E+01	-8.46819371E+01	-3.96839170E+01	-4.87790156E+01	
-3.75840000E+01	-4.35973118E+01	-4.31109999E+01	-3.06294570E+01	-8.47400367E+01	-3.96890788E+01	-4.87679277E+01	
-3.75480000E+01	-4.36557078E+01	-4.31143254E+01	-3.06770473E+01	-8.48003677E+01	-3.96942462E+01	-4.87567540E+01	
-3.75120000E+01	-4.37111116E+01	-4.31175807E+01	-3.07257048E+01	-8.48629310E+01	-3.96994087E+01	-4.87454799E+01	
-3.74760000E+01	-4.37631099E+01	-4.31208784E+01	-3.07754153E+01	-8.49277629E+01	-3.97045840E+01	-4.87341291E+01	
-3.74400000E+01	-4.38119202E+01	-4.31240924E+01	-3.08261291E+01	-8.49948871E+01	-3.97097643E+01	-4.87226916E+01	
-3.74040000E+01	-4.38574052E+01	-4.31272866E+01	-3.08779433E+01	-8.50642883E+01	-3.97149517E+01	-4.87111654E+01	
-3.73680000E+01	-4.38995395E+01	-4.31305141E+01	-3.09308315E+01	-8.51359909E+01	-3.97201391E+01	-4.86995457E+01	
-3.73320000E+01	-4.39381100E+01	-4.31336809E+01	-3.09847913E+01	-8.52100286E+01	-3.97253279E+01	-4.86878467E+01	
-3.72960000E+01	-4.39731941E+01	-4.31368725E+01	-3.10398158E+01	-8.52864125E+01	-3.97305199E+01	-4.86760605E+01	
-3.72600000E+01	-4.40046277E+01	-4.31400160E+01	-3.10959558E+01	-8.53651564E+01	-3.97357100E+01	-4.86641793E+01	
-3.72240000E+01	-4.40324378E+01	-4.31431867E+01	-3.11531811E+01	-8.54462938E+01	-3.97409096E+01	-4.86522059E+01	
-3.71880000E+01	-4.40565209E+01	-4.31463054E+01	-3.12115149E+01	-8.55298512E+01	-3.97461155E+01	-4.86401626E+01	
-3.71520000E+01	-4.40772473E+01	-4.31494367E+01	-3.12709008E+01	-8.56158537E+01	-3.97513170E+01	-4.86280425E+01	
-3.71160000E+01	-4.40941067E+01	-4.31525439E+01	-3.13314725E+01	-8.57042834E+01	-3.97565232E+01	-4.86158188E+01	
-3.70800000E+01	-4.41075571E+01	-4.31556755E+01	-3.13930871E+01	-8.57952143E+01	-3.97617264E+01	-4.86034993E+01	
-3.70440000E+01	-4.41174009E+01	-4.31587523E+01	-3.14558579E+01	-8.58886302E+01	-3.97669289E+01	-4.85911202E+01	
-3.70080000E+01	-4.41237608E+01	-4.31618261E+01	-3.15198689E+01	-8.59845731E+01	-3.97721307E+01	-4.85786593E+01	
-3.69720000E+01	-4.41268193E+01	-4.31649232E+01	-3.15848745E+01	-8.60830776E+01	-3.97773340E+01	-4.85661075E+01	
-3.69360000E+01	-4.41264490E+01	-4.31679566E+01	-3.16510933E+01	-8.61841415E+01	-3.97825364E+01	-4.85534897E+01	
-3.69000000E+01	-4.41230413E+01	-4.31710483E+01	-3.17184486E+01	-8.62878181E+01	-3.97877302E+01	-4.85407938E+01	
-3.68640000E+01	-4.41165235E+01	-4.31740712E+01	-3.17869655E+01	-8.63941056E+01	-3.97929331E+01	-4.85280206E+01	
-3.68280000E+01	-4.41064597E+01	-4.31771308E+01	-3.18567167E+01	-8.65030202E+01	-3.97981314E+01	-4.85151760E+01	
-3.67920000E+01	-4.40936569E+01	-4.31801596E+01	-3.19275413E+01	-8.66146330E+01	-3.98033272E+01	-4.85022411E+01	
-3.67560000E+01	-4.40782305E+01	-4.31832031E+01	-3.19996135E+01	-8.67288872E+01	-3.98085181E+01	-4.84892626E+01	
-3.67200000E+01	-4.40594962E+01	-4.31862144E+01	-3.20728886E+01	-8.68458899E+01	-3.98137103E+01	-4.84761906E+01	
-3.66840000E+01	-4.40386226E+01	-4.31892575E+01	-3.21474005E+01	-8.69656265E+01	-3.98189040E+01	-4.84630754E+01	
-3.66480000E+01	-4.40153647E+01	-4.31923112E+01	-3.22230873E+01	-8.70880777E+01	-3.98240900E+01	-4.84498790E+01	
-3.66120000E+01	-4.39897348E+01	-4.31953409E+01	-3.23000543E+01	-8.72133162E+01	-3.98292792E+01	-4.84366161E+01	
-3.65760000E+01	-4.39618969E+01	-4.31984160E+01	-3.23781742E+01	-8.73413349E+01	-3.98344568E+01	-4.84233070E+01	
-3.65400000E+01	-4.39319425E+01	-4.32014233E+01	-3.24575937E+01	-8.74721463E+01	-3.98396317E+01	-4.84099355E+01	
-3.65040000E+01	-4.39001008E+01	-4.32044620E+01	-3.25382577E+01	-8.76057342E+01	-3.98448045E+01	-4.83964992E+01	
-3.64680000E+01	-4.38666150E+01	-4.32075557E+01	-3.26202150E+01	-8.77421093E+01	-3.98499778E+01	-4.83830121E+01	
-3.64320000E+01	-4.38312327E+01	-4.32105878E+01	-3.27034464E+01	-8.78813340E+01	-3.98551356E+01	-4.83694684E+01	
-3.63960000E+01	-4.37943767E+01	-4.32136329E+01	-3.27879578E+01	-8.80233248E+01	-3.98602947E+01	-4.83558852E+01	
-3.63600000E+01	-4.37563248E+01	-4.32167252E+01	-3.28737598E+01	-8.81680795E+01	-3.98654494E+01	-4.83422616E+01	
-3.63240000E+01	-4.37169454E+01	-4.32197668E+01	-3.29609373E+01	-8.83155950E+01	-3.98706021E+01	-4.83285842E+01	
-3.62880000E+01	-4.36763130E+01	-4.32228446E+01	-3.30493782E+01	-8.84658829E+01	-3.98757480E+01	-4.83148709E+01	
-3.62520000E+01	-4.36347610E+01	-4.32259403E+01	-3.31392071E+01	-8.86188578E+01	-3.98808949E+01	-4.83011042E+01	
-3.62160000E+01	-4.35923413E+01	-4.32290306E+01	-3.32303272E+01	-8.87744470E+01	-3.98860257E+01	-4.82873158E+01	
-3.61800000E+01	-4.35490758E+01	-4.32321549E+01	-3.33228848E+01	-8.89326911E+01	-3.98911592E+01	-4.82734934E+01	
-3.61440000E+01	-4.35052377E+01	-4.32352748E+01	-3.34168250E+01	-8.90934114E+01	-3.98962856E+01	-4.82596276E+01	
-3.61080000E+01	-4.34609271E+01	-4.32383931E+01	-3.35120984E+01	-8.92565467E+01	-3.99014086E+01	-4.82457469E+01	
-3.60720000E+01	-4.34161602E+01	-4.32415532E+01	-3.36088098E+01	-8.94220321E+01	-3.99065208E+01	-4.82318182E+01	
-3.60360000E+01	-4.33712080E+01	-4.32447157E+01	-3.37069979E+01	-8.95896392E+01	-3.99116377E+01	-4.82178767E+01	
-3.60000000E+01	-4.33257897E+01	-4.32478982E+01	-3.38065561E+01	-8.97593468E+01	-3.99167381E+01	-4.82039173E+01	
-3.59640000E+01	-4.32803499E+01	-4.32510944E+01	-3.39076262E+01	-8.99308959E+01	-3.99218454E+01	-4.81899264E+01	
-3.59280000E+01	-4.32342752E+01	-4.32543340E+01	-3.40101283E+01	-9.01040629E+01	-3.99269365E+01	-4.81759368E+01	
-3.58920000E+01	-4.31891308E+01	-4.32575394E+01	-3.41141130E+01	-9.02786877E+01	-3.99320289E+01	-4.81619340E+01	
-3.58560000E+01	-4.31439018E+01	-4.32608071E+01	-3.42196599E+01	-9.04543819E+01	-3.99371130E+01	-4.81479108E+01	
-3.58200000E+01	-4.30985231E+01	-4.32640593E+01	-3.43267011E+01	-9.06308723E+01	-3.99421881E+01	-4.81338863E+01	
-3.57840000E+01	-4.30537624E+01	-4.32673569E+01	-3.44352950E+01	-9.08078525E+01	-3.99472596E+01	-4.81198594E+01	
-3.57480000E+01	-4.30084566E+01	-4.32706658E+01	-3.45454466E+01	-9.09848198E+01	-3.99523302E+01	-4.81058221E+01	
-3.57120000E+01	-4.29639546E+01	-4.32740041E+01	-3.46571589E+01	-9.11613542E+01	-3.99573909E+01	-4.80917798E+01	
-3.56760000E+01	-4.29201423E+01	-4.32773705E+01	-3.47705282E+01	-9.13369497E+01	-3.99624504E+01	-4.80777511E+01	
-3.56400000E+01	-4.28768341E+01	-4.32807591E+01	-3.48854270E+01	-9.15110808E+01	-3.99675102E+01	-4.80637143E+01	
-3.56040000E+01	-4.28337250E+01	-4.32841484E+01	-3.50021150E+01	-9.16830240E+01	-3.99725607E+01	-4.80497111E+01	
-3.55680000E+01	-4.27911472E+01	-4.32875640E+01	-3.51203101E+01	-9.18521020E+01	-3.99776054E+01	-4.80356865E+01	
-3.55320000E+01	-4.27494029E+01	-4.32910567E+01	-3.52403446E+01	-9.20175373E+01	-3.99826399E+01	-4.80216821E+01	
-3.54960000E+01	-4.27078574E+01	-4.32945424E+01	-3.53619667E+01	-9.21785612E+01	-3.99876791E+01	-4.80077091E+01	
-3.54600000E+01	-4.26673631E+01	-4.32980343E+01	-3.54853706E+01	-9.23343082E+01	-3.99927074E+01	-4.79937411E+01	
-3.54240000E+01	-4.26275055E+01	-4.33016019E+01	-3.56104482E+01	-9.24838381E+01	-3.99977295E+01	-4.79798093E+01	
-3.53880000E+01	-4.25881484E+01	-4.33051603E+01	-3.57374263E+01	-9.26261303E+01	-4.00027544E+01	-4.79658895E+01	
-3.53520000E+01	-4.25497780E+01	-4.33087524E+01	-3.58661390E+01	-9.27602196E+01	-4.00077733E+01	-4.79520002E+01	
-3.53160000E+01	-4.25120890E+01	-4.33123829E+01	-3.59966950E+01	-9.28851282E+01	-4.00127900E+01	-4.79381376E+01	
-3.52800000E+01	-4.24753624E+01	-4.33160236E+01	-3.61291313E+01	-9.29998335E+01	-4.00178005E+01	-4.79242975E+01	
-3.52440000E+01	-4.24390801E+01	-4.33197053E+01	-3.62634389E+01	-9.31033122E+01	-4.00228083E+01	-4.79104939E+01	
-3.52080000E+01	-4.24039431E+01	-4.33234393E+01	-3.63995874E+01	-9.31946669E+01	-4.00278100E+01	-4.78967248E+01	
-3.51720000E+01	-4.23694352E+01	-4.33271890E+01	-3.65378039E+01	-9.32730300E+01	-4.00328173E+01	-4.78829957E+01	
-3.51360000E+01	-4.23357430E+01	-4.33309225E+01	-3.66779429E+01	-9.33376348E+01	-4.00378180E+01	-4.78693023E+01	
-3.51000000E+01	-4.23028517E+01	-4.33347607E+01	-3.68201340E+01	-9.33878129E+01	-4.00428088E+01	-4.78556451E+01	
-3.50640000E+01	-4.22711462E+01	-4.33386033E+01	-3.69643083E+01	-9.34230957E+01	-4.00478037E+01	-4.78420430E+01	
-3.50280000E+01	-4.22399366E+01	-4.33424688E+01	-3.71105220E+01	-9.34431127E+01	-4.00527971E+01	-4.78284861E+01	
-3.49920000E+01	-4.22095607E+01	-4.33463352E+01	-3.72589866E+01	-9.34477110E+01	-4.00577856E+01	-4.78149837E+01	
-3.49560000E+01	-4.21802533E+01	-4.33503055E+01	-3.74094847E+01	-9.34368834E+01	-4.00627791E+01	-4.78015214E+01	
-3.49200000E+01	-4.21518113E+01	-4.33543198E+01	-3.75621500E+01	-9.34107961E+01	-4.00677732E+01	-4.77881128E+01	
-3.48840000E+01	-4.21240832E+01	-4.33583252E+01	-3.77170802E+01	-9.33698935E+01	-4.00727583E+01	-4.77747589E+01	
-3.48480000E+01	-4.20972680E+01	-4.33623670E+01	-3.78742291E+01	-9.33146132E+01	-4.00777500E+01	-4.77614515E+01	
-3.48120000E+01	-4.20713090E+01	-4.33664502E+01	-3.80338328E+01	-9.32455854E+01	-4.00827375E+01	-4.77481984E+01	
-3.47760000E+01	-4.20459009E+01	-4.33705837E+01	-3.81956266E+01	-9.31636068E+01	-4.00877176E+01	-4.77350154E+01	
-3.47400000E+01	-4.20216833E+01	-4.33747450E+01	-3.83597633E+01	-9.30695791E+01	-4.00927077E+01	-4.77218848E+01	
-3.47040000E+01	-4.19979772E+01	-4.33788975E+01	-3.85264553E+01	-9.29644415E+01	-4.00976956E+01	-4.77088285E+01	
-3.46680000E+01	-4.19750440E+01	-4.33831444E+01	-3.86955102E+01	-9.28491206E+01	-4.01026857E+01	-4.76958288E+01	
-3.46320000E+01	-4.19527740E+01	-4.33874078E+01	-3.88671431E+01	-9.27247045E+01	-4.01076788E+01	-4.76828923E+01	
-3.45960000E+01	-4.19314943E+01	-4.33916556E+01	-3.90413155E+01	-9.25921277E+01	-4.01126687E+01	-4.76700204E+01	
-3.45600000E+01	-4.19109964E+01	-4.33960170E+01	-3.92182660E+01	-9.24523956E+01	-4.01176622E+01	-4.76572225E+01	
-3.45240000E+01	-4.18911804E+01	-4.34003707E+01	-3.93976896E+01	-9.23064426E+01	-4.01226648E+01	-4.76444911E+01	
-3.44880000E+01	-4.18718781E+01	-4.34048043E+01	-3.95799137E+01	-9.21552762E+01	-4.01276597E+01	-4.76318239E+01	
-3.44520000E+01	-4.18532363E+01	-4.34092070E+01	-3.97649484E+01	-9.19997007E+01	-4.01326641E+01	-4.76192390E+01	
-3.44160000E+01	-4.18354563E+01	-4.34137062E+01	-3.99527967E+01	-9.18405438E+01	-4.01376701E+01	-4.76067074E+01	
-3.43800000E+01	-4.18181489E+01	-4.34182531E+01	-4.01436178E+01	-9.16785706E+01	-4.01426802E+01	-4.75942684E+01	
-3.43440000E+01	-4.18017139E+01	-4.34227569E+01	-4.03374155E+01	-9.15143862E+01	-4.01476927E+01	-4.75818849E+01	
-3.43080000E+01	-4.17855243E+01	-4.34273551E+01	-4.05342051E+01	-9.13487164E+01	-4.01527130E+01	-4.75695881E+01	
-3.42720000E+01	-4.17701286E+01	-4.34319669E+01	-4.07341315E+01	-9.11820646E+01	-4.01577409E+01	-4.75573746E+01	
-3.42360000E+01	-4.17547010E+01	-4.34366484E+01	-4.09373037E+01	-9.10150002E+01	-4.01627659E+01	-4.75452259E+01	
-3.42000000E+01	-4.17401817E+01	-4.34413296E+01	-4.11435435E+01	-9.08479116E+01	-4.01678028E+01	-4.75331601E+01	
-3.41640000E+01	-4.17259319E+01	-4.34460535E+01	-4.13531541E+01	-9.06811939E+01	-4.01728407E+01	-4.75211594E+01	
-3.41280000E+01	-4.17122197E+01	-4.34508220E+01	-4.15663847E+01	-9.05152834E+01	-4.01778881E+01	-4.75092440E+01	
-3.40920000E+01	-4.16986899E+01	-4.34556323E+01	-4.17828742E+01	-9.03504450E+01	-4.01829394E+01	-4.74974253E+01	
-3.40560000E+01	-4.16857173E+01	-4.34604273E+01	-4.20032252E+01	-9.01869683E+01	-4.01880010E+01	-4.74856718E+01	
-3.40200000E+01	-4.16730889E+01	-4.34653260E+01	-4.22271935E+01	-9.00250937E+01	-4.01930714E+01	-4.74739973E+01	
-3.39840000E+01	-4.16605342E+01	-4.34702494E+01	-4.24547972E+01	-8.98649422E+01	-4.01981464E+01	-4.74623897E+01	
-3.39480000E+01	-4.16485737E+01	-4.34751612E+01	-4.26861321E+01	-8.97067871E+01	-4.02032295E+01	-4.74508896E+01	
-3.39120000E+01	-4.16361555E+01	-4.34801572E+01	-4.29217580E+01	-8.95507507E+01	-4.02083235E+01	-4.74394591E+01	
-3.38760000E+01	-4.16242036E+01	-4.34851448E+01	-4.31612098E+01	-8.93969070E+01	-4.02134236E+01	-4.74281002E+01	
-3.38400000E+01	-4.16127960E+01	-4.34901627E+01	-4.34048896E+01	-8.92454133E+01	-4.02185292E+01	-4.74168448E+01	
-3.38040000E+01	-4.16010603E+01	-4.34952588E+01	-4.36530627E+01	-8.90963112E+01	-4.02236537E+01	-4.74056577E+01	
-3.37680000E+01	-4.15892400E+01	-4.35003814E+01	-4.39055637E+01	-8.89497609E+01	-4.02287801E+01	-4.73945498E+01	
-3.37320000E+01	-4.15777340E+01	-4.35055089E+01	-4.41625512E+01	-8.88056906E+01	-4.02339214E+01	-4.73835332E+01	
