Far field
"Plane Wave Phi"[deg]	"1Bladde3D_Plastic_V2_er7_oneside261PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside263PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside250PEC [dBsm]"	"1Bladde3D_all_er5 [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside256PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside251_259_260PEC [dBsm]"	
-3.00600000E+01	-2.32380127E+01	-4.51527332E+01	-1.86292937E+01	-9.83068615E+01	-6.75442916E+01	-7.30004157E+01	
-3.00240000E+01	-2.32282826E+01	-4.51406674E+01	-1.86384451E+01	-9.83760272E+01	-6.75518550E+01	-7.29892553E+01	
-2.99880000E+01	-2.32186420E+01	-4.51286029E+01	-1.86476602E+01	-9.84457640E+01	-6.75594259E+01	-7.29780744E+01	
-2.99520000E+01	-2.32090748E+01	-4.51165388E+01	-1.86569322E+01	-9.85160781E+01	-6.75670073E+01	-7.29668700E+01	
-2.99160000E+01	-2.31995774E+01	-4.51044823E+01	-1.86662866E+01	-9.85869795E+01	-6.75746024E+01	-7.29556477E+01	
-2.98800000E+01	-2.31901602E+01	-4.50924218E+01	-1.86756868E+01	-9.86584720E+01	-6.75822048E+01	-7.29444077E+01	
-2.98440000E+01	-2.31808307E+01	-4.50803641E+01	-1.86851547E+01	-9.87305587E+01	-6.75898193E+01	-7.29331452E+01	
-2.98080000E+01	-2.31715680E+01	-4.50683093E+01	-1.86946950E+01	-9.88032443E+01	-6.75974418E+01	-7.29218719E+01	
-2.97720000E+01	-2.31623886E+01	-4.50562557E+01	-1.87042873E+01	-9.88765395E+01	-6.76050766E+01	-7.29105739E+01	
-2.97360000E+01	-2.31533030E+01	-4.50442077E+01	-1.87139516E+01	-9.89504510E+01	-6.76127196E+01	-7.28992632E+01	
-2.97000000E+01	-2.31442950E+01	-4.50321612E+01	-1.87236724E+01	-9.90249880E+01	-6.76203715E+01	-7.28879349E+01	
-2.96640000E+01	-2.31353177E+01	-4.50201156E+01	-1.87334658E+01	-9.91001542E+01	-6.76280370E+01	-7.28765913E+01	
-2.96280000E+01	-2.31264635E+01	-4.50080705E+01	-1.87433089E+01	-9.91759615E+01	-6.76357116E+01	-7.28652350E+01	
-2.95920000E+01	-2.31176954E+01	-4.49960302E+01	-1.87532184E+01	-9.92524055E+01	-6.76433945E+01	-7.28538642E+01	
-2.95560000E+01	-2.31089732E+01	-4.49839898E+01	-1.87631959E+01	-9.93295074E+01	-6.76510870E+01	-7.28424799E+01	
-2.95200000E+01	-2.31003517E+01	-4.49719521E+01	-1.87732337E+01	-9.94072695E+01	-6.76587899E+01	-7.28310789E+01	
-2.94840000E+01	-2.30917733E+01	-4.49599180E+01	-1.87833405E+01	-9.94856951E+01	-6.76665016E+01	-7.28196674E+01	
-2.94480000E+01	-2.30833048E+01	-4.49478854E+01	-1.87935096E+01	-9.95647959E+01	-6.76742234E+01	-7.28082430E+01	
-2.94120000E+01	-2.30748928E+01	-4.49358581E+01	-1.88037458E+01	-9.96445829E+01	-6.76819527E+01	-7.27968117E+01	
-2.93760000E+01	-2.30665441E+01	-4.49238276E+01	-1.88140285E+01	-9.97250618E+01	-6.76896947E+01	-7.27853678E+01	
-2.93400000E+01	-2.30582891E+01	-4.49118047E+01	-1.88243911E+01	-9.98062422E+01	-6.76974436E+01	-7.27739096E+01	
-2.93040000E+01	-2.30501153E+01	-4.48997818E+01	-1.88348099E+01	-9.98881263E+01	-6.77051996E+01	-7.27624467E+01	
-2.92680000E+01	-2.30419948E+01	-4.48877580E+01	-1.88452888E+01	-9.99707276E+01	-6.77129655E+01	-7.27509709E+01	
-2.92320000E+01	-2.30339727E+01	-4.48757399E+01	-1.88558386E+01	-1.00054058E+02	-6.77207407E+01	-7.27394873E+01	
-2.91960000E+01	-2.30260164E+01	-4.48637226E+01	-1.88664346E+01	-1.00138118E+02	-6.77285250E+01	-7.27279972E+01	
-2.91600000E+01	-2.30181243E+01	-4.48517109E+01	-1.88771049E+01	-1.00222920E+02	-6.77363190E+01	-7.27164985E+01	
-2.91240000E+01	-2.30103014E+01	-4.48396972E+01	-1.88878391E+01	-1.00308474E+02	-6.77441227E+01	-7.27049883E+01	
-2.90880000E+01	-2.30025906E+01	-4.48276907E+01	-1.88986417E+01	-1.00394783E+02	-6.77519285E+01	-7.26934754E+01	
-2.90520000E+01	-2.29949177E+01	-4.48156845E+01	-1.89094930E+01	-1.00481871E+02	-6.77597464E+01	-7.26819574E+01	
-2.90160000E+01	-2.29873484E+01	-4.48036777E+01	-1.89204085E+01	-1.00569730E+02	-6.77675734E+01	-7.26704318E+01	
-2.89800000E+01	-2.29798561E+01	-4.47916754E+01	-1.89313984E+01	-1.00658380E+02	-6.77754084E+01	-7.26589027E+01	
-2.89440000E+01	-2.29723964E+01	-4.47796741E+01	-1.89424459E+01	-1.00747834E+02	-6.77832522E+01	-7.26473707E+01	
-2.89080000E+01	-2.29650328E+01	-4.47676788E+01	-1.89535440E+01	-1.00838086E+02	-6.77911023E+01	-7.26358321E+01	
-2.88720000E+01	-2.29577429E+01	-4.47556867E+01	-1.89647227E+01	-1.00929160E+02	-6.77989626E+01	-7.26242916E+01	
-2.88360000E+01	-2.29505377E+01	-4.47436961E+01	-1.89759459E+01	-1.01021064E+02	-6.78068301E+01	-7.26127487E+01	
-2.88000000E+01	-2.29433926E+01	-4.47317084E+01	-1.89872543E+01	-1.01113803E+02	-6.78147064E+01	-7.26012052E+01	
-2.87640000E+01	-2.29363167E+01	-4.47197204E+01	-1.89986145E+01	-1.01207388E+02	-6.78225894E+01	-7.25896582E+01	
-2.87280000E+01	-2.29293330E+01	-4.47077366E+01	-1.90100211E+01	-1.01301834E+02	-6.78304796E+01	-7.25781109E+01	
-2.86920000E+01	-2.29224272E+01	-4.46957574E+01	-1.90215132E+01	-1.01397144E+02	-6.78383762E+01	-7.25665570E+01	
-2.86560000E+01	-2.29155787E+01	-4.46837810E+01	-1.90330624E+01	-1.01493337E+02	-6.78462825E+01	-7.25550038E+01	
-2.86200000E+01	-2.29087963E+01	-4.46718055E+01	-1.90446595E+01	-1.01590408E+02	-6.78541946E+01	-7.25434553E+01	
-2.85840000E+01	-2.29020982E+01	-4.46598345E+01	-1.90563362E+01	-1.01688384E+02	-6.78621175E+01	-7.25319058E+01	
-2.85480000E+01	-2.28954814E+01	-4.46478661E+01	-1.90680618E+01	-1.01787265E+02	-6.78700457E+01	-7.25203580E+01	
-2.85120000E+01	-2.28889016E+01	-4.46359013E+01	-1.90798592E+01	-1.01887066E+02	-6.78779795E+01	-7.25088108E+01	
-2.84760000E+01	-2.28823993E+01	-4.46239352E+01	-1.90917037E+01	-1.01987788E+02	-6.78859230E+01	-7.24972672E+01	
-2.84400000E+01	-2.28760051E+01	-4.46119732E+01	-1.91036197E+01	-1.02089449E+02	-6.78938729E+01	-7.24857231E+01	
-2.84040000E+01	-2.28696630E+01	-4.46000151E+01	-1.91156004E+01	-1.02192077E+02	-6.79018336E+01	-7.24741858E+01	
-2.83680000E+01	-2.28633924E+01	-4.45880653E+01	-1.91276424E+01	-1.02295662E+02	-6.79098009E+01	-7.24626479E+01	
-2.83320000E+01	-2.28571781E+01	-4.45761116E+01	-1.91397485E+01	-1.02400213E+02	-6.79177725E+01	-7.24511135E+01	
-2.82960000E+01	-2.28510735E+01	-4.45641641E+01	-1.91519158E+01	-1.02505747E+02	-6.79257511E+01	-7.24395845E+01	
-2.82600000E+01	-2.28450262E+01	-4.45522189E+01	-1.91641320E+01	-1.02612269E+02	-6.79337374E+01	-7.24280754E+01	
-2.82240000E+01	-2.28390376E+01	-4.45402783E+01	-1.91764204E+01	-1.02719776E+02	-6.79417307E+01	-7.24165601E+01	
-2.81880000E+01	-2.28331196E+01	-4.45283366E+01	-1.91887726E+01	-1.02828304E+02	-6.79497303E+01	-7.24050494E+01	
-2.81520000E+01	-2.28272980E+01	-4.45164006E+01	-1.92011881E+01	-1.02937849E+02	-6.79577355E+01	-7.23935435E+01	
-2.81160000E+01	-2.28215184E+01	-4.45044643E+01	-1.92136515E+01	-1.03048419E+02	-6.79657481E+01	-7.23820433E+01	
-2.80800000E+01	-2.28158401E+01	-4.44925385E+01	-1.92261908E+01	-1.03160017E+02	-6.79737637E+01	-7.23705604E+01	
-2.80440000E+01	-2.28102286E+01	-4.44806090E+01	-1.92387683E+01	-1.03272663E+02	-6.79817908E+01	-7.23590751E+01	
-2.80080000E+01	-2.28046575E+01	-4.44686863E+01	-1.92514339E+01	-1.03386363E+02	-6.79898233E+01	-7.23475978E+01	
-2.79720000E+01	-2.27991904E+01	-4.44567681E+01	-1.92641464E+01	-1.03501120E+02	-6.79978597E+01	-7.23361273E+01	
-2.79360000E+01	-2.27937659E+01	-4.44448514E+01	-1.92769307E+01	-1.03616946E+02	-6.80059050E+01	-7.23246675E+01	
-2.79000000E+01	-2.27884167E+01	-4.44329361E+01	-1.92897712E+01	-1.03733836E+02	-6.80139535E+01	-7.23132183E+01	
-2.78640000E+01	-2.27831443E+01	-4.44210269E+01	-1.93026703E+01	-1.03851788E+02	-6.80220115E+01	-7.23017727E+01	
-2.78280000E+01	-2.27779307E+01	-4.44091170E+01	-1.93156482E+01	-1.03970820E+02	-6.80300744E+01	-7.22903420E+01	
-2.77920000E+01	-2.27728034E+01	-4.43972105E+01	-1.93286740E+01	-1.04090919E+02	-6.80381426E+01	-7.22789217E+01	
-2.77560000E+01	-2.27677539E+01	-4.43853074E+01	-1.93417538E+01	-1.04212109E+02	-6.80462201E+01	-7.22675140E+01	
-2.77200000E+01	-2.27627446E+01	-4.43734131E+01	-1.93548984E+01	-1.04334383E+02	-6.80543018E+01	-7.22561151E+01	
-2.76840000E+01	-2.27578283E+01	-4.43615190E+01	-1.93681185E+01	-1.04457725E+02	-6.80623899E+01	-7.22447217E+01	
-2.76480000E+01	-2.27529799E+01	-4.43496231E+01	-1.93813937E+01	-1.04582144E+02	-6.80704832E+01	-7.22333476E+01	
-2.76120000E+01	-2.27481953E+01	-4.43377347E+01	-1.93947201E+01	-1.04707622E+02	-6.80785811E+01	-7.22219848E+01	
-2.75760000E+01	-2.27434854E+01	-4.43258506E+01	-1.94081105E+01	-1.04834171E+02	-6.80866829E+01	-7.22106318E+01	
-2.75400000E+01	-2.27388598E+01	-4.43139696E+01	-1.94215656E+01	-1.04961769E+02	-6.80947925E+01	-7.21992979E+01	
-2.75040000E+01	-2.27342658E+01	-4.43020891E+01	-1.94350912E+01	-1.05090418E+02	-6.81029086E+01	-7.21879717E+01	
-2.74680000E+01	-2.27297514E+01	-4.42902114E+01	-1.94486700E+01	-1.05220091E+02	-6.81110312E+01	-7.21766639E+01	
-2.74320000E+01	-2.27253189E+01	-4.42783389E+01	-1.94623046E+01	-1.05350767E+02	-6.81191557E+01	-7.21653685E+01	
-2.73960000E+01	-2.27209480E+01	-4.42664698E+01	-1.94759979E+01	-1.05482434E+02	-6.81272868E+01	-7.21540977E+01	
-2.73600000E+01	-2.27166490E+01	-4.42546075E+01	-1.94897649E+01	-1.05615075E+02	-6.81354240E+01	-7.21428307E+01	
-2.73240000E+01	-2.27124319E+01	-4.42427437E+01	-1.95035811E+01	-1.05748647E+02	-6.81435657E+01	-7.21315811E+01	
-2.72880000E+01	-2.27082664E+01	-4.42308871E+01	-1.95174650E+01	-1.05883130E+02	-6.81517140E+01	-7.21203401E+01	
-2.72520000E+01	-2.27041776E+01	-4.42190292E+01	-1.95314131E+01	-1.06018465E+02	-6.81598667E+01	-7.21091255E+01	
-2.72160000E+01	-2.27001607E+01	-4.42071780E+01	-1.95454015E+01	-1.06154637E+02	-6.81680254E+01	-7.20979200E+01	
-2.71800000E+01	-2.26961750E+01	-4.41953318E+01	-1.95594734E+01	-1.06291580E+02	-6.81761916E+01	-7.20867373E+01	
-2.71440000E+01	-2.26922877E+01	-4.41834881E+01	-1.95736093E+01	-1.06429258E+02	-6.81843624E+01	-7.20755713E+01	
-2.71080000E+01	-2.26884483E+01	-4.41716468E+01	-1.95877999E+01	-1.06567604E+02	-6.81925361E+01	-7.20644114E+01	
-2.70720000E+01	-2.26846779E+01	-4.41598109E+01	-1.96020369E+01	-1.06706551E+02	-6.82007118E+01	-7.20532769E+01	
-2.70360000E+01	-2.26810076E+01	-4.41479745E+01	-1.96163504E+01	-1.06846007E+02	-6.82088952E+01	-7.20421591E+01	
-2.70000000E+01	-2.26773839E+01	-4.41361438E+01	-1.96307336E+01	-1.06985908E+02	-6.82170857E+01	-7.20310574E+01	
-2.69640000E+01	-2.26738096E+01	-4.41243141E+01	-1.96451599E+01	-1.07126159E+02	-6.82252761E+01	-7.20199767E+01	
-2.69280000E+01	-2.26703474E+01	-4.41124940E+01	-1.96596510E+01	-1.07266664E+02	-6.82334744E+01	-7.20089135E+01	
-2.68920000E+01	-2.26669285E+01	-4.41006736E+01	-1.96741967E+01	-1.07407286E+02	-6.82416751E+01	-7.19978689E+01	
-2.68560000E+01	-2.26635638E+01	-4.40888588E+01	-1.96888169E+01	-1.07547933E+02	-6.82498798E+01	-7.19868493E+01	
-2.68200000E+01	-2.26602838E+01	-4.40770444E+01	-1.97034925E+01	-1.07688470E+02	-6.82580918E+01	-7.19758469E+01	
-2.67840000E+01	-2.26570621E+01	-4.40652370E+01	-1.97182297E+01	-1.07828743E+02	-6.82663105E+01	-7.19648661E+01	
-2.67480000E+01	-2.26539012E+01	-4.40534353E+01	-1.97330268E+01	-1.07968596E+02	-6.82745302E+01	-7.19538999E+01	
-2.67120000E+01	-2.26508023E+01	-4.40416312E+01	-1.97478941E+01	-1.08107843E+02	-6.82827579E+01	-7.19429565E+01	
-2.66760000E+01	-2.26477867E+01	-4.40298333E+01	-1.97628042E+01	-1.08246313E+02	-6.82909870E+01	-7.19320290E+01	
-2.66400000E+01	-2.26448391E+01	-4.40180410E+01	-1.97777852E+01	-1.08383805E+02	-6.82992208E+01	-7.19211320E+01	
-2.66040000E+01	-2.26419809E+01	-4.40062509E+01	-1.97928158E+01	-1.08520092E+02	-6.83074595E+01	-7.19102493E+01	
-2.65680000E+01	-2.26391241E+01	-4.39944641E+01	-1.98079200E+01	-1.08654962E+02	-6.83157033E+01	-7.18993959E+01	
-2.65320000E+01	-2.26363742E+01	-4.39826810E+01	-1.98230918E+01	-1.08788154E+02	-6.83239500E+01	-7.18885562E+01	
-2.64960000E+01	-2.26336813E+01	-4.39709025E+01	-1.98383070E+01	-1.08919401E+02	-6.83322038E+01	-7.18777424E+01	
-2.64600000E+01	-2.26310522E+01	-4.39591284E+01	-1.98535996E+01	-1.09048434E+02	-6.83404574E+01	-7.18669528E+01	
-2.64240000E+01	-2.26284996E+01	-4.39473580E+01	-1.98689434E+01	-1.09174961E+02	-6.83487170E+01	-7.18561822E+01	
-2.63880000E+01	-2.26260200E+01	-4.39355881E+01	-1.98843434E+01	-1.09298681E+02	-6.83569843E+01	-7.18454389E+01	
-2.63520000E+01	-2.26235868E+01	-4.39238261E+01	-1.98998134E+01	-1.09419258E+02	-6.83652524E+01	-7.18347178E+01	
-2.63160000E+01	-2.26212269E+01	-4.39120677E+01	-1.99153371E+01	-1.09536381E+02	-6.83735249E+01	-7.18240156E+01	
-2.62800000E+01	-2.26189444E+01	-4.39003096E+01	-1.99309269E+01	-1.09649695E+02	-6.83818005E+01	-7.18133415E+01	
-2.62440000E+01	-2.26167158E+01	-4.38885585E+01	-1.99465718E+01	-1.09758862E+02	-6.83900792E+01	-7.18026911E+01	
-2.62080000E+01	-2.26145478E+01	-4.38768095E+01	-1.99622808E+01	-1.09863513E+02	-6.83983659E+01	-7.17920669E+01	
-2.61720000E+01	-2.26124576E+01	-4.38650645E+01	-1.99780383E+01	-1.09963286E+02	-6.84066552E+01	-7.17814620E+01	
-2.61360000E+01	-2.26104151E+01	-4.38533211E+01	-1.99938876E+01	-1.10057845E+02	-6.84149457E+01	-7.17708820E+01	
-2.61000000E+01	-2.26084388E+01	-4.38415882E+01	-2.00097757E+01	-1.10146824E+02	-6.84232435E+01	-7.17603239E+01	
-2.60640000E+01	-2.26065510E+01	-4.38298552E+01	-2.00257156E+01	-1.10229885E+02	-6.84315412E+01	-7.17497952E+01	
-2.60280000E+01	-2.26046855E+01	-4.38181259E+01	-2.00417349E+01	-1.10306688E+02	-6.84398471E+01	-7.17392936E+01	
-2.59920000E+01	-2.26029423E+01	-4.38064006E+01	-2.00578134E+01	-1.10376930E+02	-6.84481560E+01	-7.17288137E+01	
-2.59560000E+01	-2.26012002E+01	-4.37946752E+01	-2.00739351E+01	-1.10440300E+02	-6.84564691E+01	-7.17183626E+01	
-2.59200000E+01	-2.25995875E+01	-4.37829610E+01	-2.00901386E+01	-1.10496548E+02	-6.84647824E+01	-7.17079350E+01	
-2.58840000E+01	-2.25980025E+01	-4.37712438E+01	-2.01063951E+01	-1.10545425E+02	-6.84731012E+01	-7.16975345E+01	
-2.58480000E+01	-2.25964922E+01	-4.37595352E+01	-2.01227116E+01	-1.10586730E+02	-6.84814236E+01	-7.16871560E+01	
-2.58120000E+01	-2.25950122E+01	-4.37478292E+01	-2.01390827E+01	-1.10620298E+02	-6.84897503E+01	-7.16768088E+01	
-2.57760000E+01	-2.25936434E+01	-4.37361241E+01	-2.01555240E+01	-1.10645995E+02	-6.84980798E+01	-7.16664836E+01	
-2.57400000E+01	-2.25923182E+01	-4.37244270E+01	-2.01720283E+01	-1.10663741E+02	-6.85064121E+01	-7.16561881E+01	
-2.57040000E+01	-2.25910615E+01	-4.37127350E+01	-2.01885740E+01	-1.10673495E+02	-6.85147497E+01	-7.16459145E+01	
-2.56680000E+01	-2.25898530E+01	-4.37010468E+01	-2.02051994E+01	-1.10675262E+02	-6.85230911E+01	-7.16356754E+01	
-2.56320000E+01	-2.25887152E+01	-4.36893677E+01	-2.02218927E+01	-1.10669085E+02	-6.85314350E+01	-7.16254596E+01	
-2.55960000E+01	-2.25876536E+01	-4.36776838E+01	-2.02386271E+01	-1.10655062E+02	-6.85397827E+01	-7.16152686E+01	
-2.55600000E+01	-2.25866908E+01	-4.36660047E+01	-2.02554258E+01	-1.10633322E+02	-6.85481349E+01	-7.16051052E+01	
-2.55240000E+01	-2.25857435E+01	-4.36543324E+01	-2.02722898E+01	-1.10604037E+02	-6.85564877E+01	-7.15949722E+01	
-2.54880000E+01	-2.25848842E+01	-4.36426589E+01	-2.02892105E+01	-1.10567429E+02	-6.85648438E+01	-7.15848676E+01	
-2.54520000E+01	-2.25840538E+01	-4.36309940E+01	-2.03061954E+01	-1.10523734E+02	-6.85732080E+01	-7.15747882E+01	
-2.54160000E+01	-2.25833156E+01	-4.36193334E+01	-2.03232381E+01	-1.10473234E+02	-6.85815753E+01	-7.15647448E+01	
-2.53800000E+01	-2.25826108E+01	-4.36076776E+01	-2.03403460E+01	-1.10416208E+02	-6.85899421E+01	-7.15547238E+01	
-2.53440000E+01	-2.25820034E+01	-4.35960250E+01	-2.03575081E+01	-1.10352986E+02	-6.85983143E+01	-7.15447286E+01	
-2.53080000E+01	-2.25814446E+01	-4.35843727E+01	-2.03747464E+01	-1.10283897E+02	-6.86066906E+01	-7.15347620E+01	
-2.52720000E+01	-2.25809153E+01	-4.35727264E+01	-2.03920175E+01	-1.10209289E+02	-6.86150662E+01	-7.15248255E+01	
-2.52360000E+01	-2.25805123E+01	-4.35610879E+01	-2.04093809E+01	-1.10129527E+02	-6.86234482E+01	-7.15149225E+01	
-2.52000000E+01	-2.25801310E+01	-4.35494492E+01	-2.04267910E+01	-1.10044949E+02	-6.86318362E+01	-7.15050409E+01	
-2.51640000E+01	-2.25798398E+01	-4.35378157E+01	-2.04442461E+01	-1.09955926E+02	-6.86402264E+01	-7.14951900E+01	
-2.51280000E+01	-2.25795956E+01	-4.35261891E+01	-2.04617829E+01	-1.09862792E+02	-6.86486156E+01	-7.14853685E+01	
-2.50920000E+01	-2.25794047E+01	-4.35145652E+01	-2.04793708E+01	-1.09765913E+02	-6.86570115E+01	-7.14755818E+01	
-2.50560000E+01	-2.25793073E+01	-4.35029470E+01	-2.04970186E+01	-1.09665634E+02	-6.86654044E+01	-7.14658186E+01	
-2.50200000E+01	-2.25792732E+01	-4.34913306E+01	-2.05147325E+01	-1.09562272E+02	-6.86738062E+01	-7.14560851E+01	
-2.49840000E+01	-2.25792733E+01	-4.34797212E+01	-2.05325164E+01	-1.09456141E+02	-6.86822082E+01	-7.14463762E+01	
-2.49480000E+01	-2.25793110E+01	-4.34681141E+01	-2.05503495E+01	-1.09347546E+02	-6.86906175E+01	-7.14367012E+01	
-2.49120000E+01	-2.25794389E+01	-4.34565076E+01	-2.05682447E+01	-1.09236791E+02	-6.86990316E+01	-7.14270567E+01	
-2.48760000E+01	-2.25796212E+01	-4.34449112E+01	-2.05861947E+01	-1.09124143E+02	-6.87074450E+01	-7.14174452E+01	
-2.48400000E+01	-2.25798760E+01	-4.34333143E+01	-2.06042162E+01	-1.09009856E+02	-6.87158615E+01	-7.14078626E+01	
-2.48040000E+01	-2.25802014E+01	-4.34217238E+01	-2.06222934E+01	-1.08894161E+02	-6.87242808E+01	-7.13983003E+01	
-2.47680000E+01	-2.25806105E+01	-4.34101378E+01	-2.06404372E+01	-1.08777312E+02	-6.87327066E+01	-7.13887731E+01	
-2.47320000E+01	-2.25810389E+01	-4.33985553E+01	-2.06586434E+01	-1.08659520E+02	-6.87411332E+01	-7.13792757E+01	
-2.46960000E+01	-2.25815312E+01	-4.33869817E+01	-2.06769147E+01	-1.08540958E+02	-6.87495679E+01	-7.13698087E+01	
-2.46600000E+01	-2.25821197E+01	-4.33754081E+01	-2.06952359E+01	-1.08421822E+02	-6.87579982E+01	-7.13603769E+01	
-2.46240000E+01	-2.25827235E+01	-4.33638381E+01	-2.07136221E+01	-1.08302301E+02	-6.87664298E+01	-7.13509735E+01	
-2.45880000E+01	-2.25834180E+01	-4.33522734E+01	-2.07320621E+01	-1.08182525E+02	-6.87748728E+01	-7.13416029E+01	
-2.45520000E+01	-2.25841838E+01	-4.33407114E+01	-2.07505676E+01	-1.08062647E+02	-6.87833121E+01	-7.13322622E+01	
-2.45160000E+01	-2.25850227E+01	-4.33291543E+01	-2.07691283E+01	-1.07942794E+02	-6.87917571E+01	-7.13229498E+01	
-2.44800000E+01	-2.25858719E+01	-4.33176030E+01	-2.07877599E+01	-1.07823099E+02	-6.88002073E+01	-7.13136679E+01	
-2.44440000E+01	-2.25868053E+01	-4.33060557E+01	-2.08064450E+01	-1.07703651E+02	-6.88086604E+01	-7.13044242E+01	
-2.44080000E+01	-2.25877920E+01	-4.32945119E+01	-2.08251978E+01	-1.07584555E+02	-6.88171176E+01	-7.12951979E+01	
-2.43720000E+01	-2.25888577E+01	-4.32829721E+01	-2.08440059E+01	-1.07465928E+02	-6.88255737E+01	-7.12860094E+01	
-2.43360000E+01	-2.25899918E+01	-4.32714394E+01	-2.08628828E+01	-1.07347815E+02	-6.88340385E+01	-7.12768521E+01	
-2.43000000E+01	-2.25911744E+01	-4.32599100E+01	-2.08818164E+01	-1.07230307E+02	-6.88424985E+01	-7.12677274E+01	
-2.42640000E+01	-2.25924101E+01	-4.32483848E+01	-2.09008135E+01	-1.07113473E+02	-6.88509665E+01	-7.12586329E+01	
-2.42280000E+01	-2.25936970E+01	-4.32368658E+01	-2.09198762E+01	-1.06997345E+02	-6.88594350E+01	-7.12495696E+01	
-2.41920000E+01	-2.25950573E+01	-4.32253491E+01	-2.09389864E+01	-1.06882004E+02	-6.88679075E+01	-7.12405352E+01	
-2.41560000E+01	-2.25964849E+01	-4.32138390E+01	-2.09581781E+01	-1.06767481E+02	-6.88763839E+01	-7.12315297E+01	
-2.41200000E+01	-2.25979627E+01	-4.32023309E+01	-2.09774178E+01	-1.06653815E+02	-6.88848633E+01	-7.12225593E+01	
-2.40840000E+01	-2.25995234E+01	-4.31908255E+01	-2.09967162E+01	-1.06541055E+02	-6.88933430E+01	-7.12136219E+01	
-2.40480000E+01	-2.26011297E+01	-4.31793280E+01	-2.10160844E+01	-1.06429223E+02	-6.89018277E+01	-7.12047138E+01	
-2.40120000E+01	-2.26027984E+01	-4.31678315E+01	-2.10355029E+01	-1.06318340E+02	-6.89103153E+01	-7.11958361E+01	
-2.39760000E+01	-2.26045291E+01	-4.31563432E+01	-2.10549842E+01	-1.06208447E+02	-6.89188053E+01	-7.11869859E+01	
-2.39400000E+01	-2.26063085E+01	-4.31448597E+01	-2.10745485E+01	-1.06099554E+02	-6.89273004E+01	-7.11781731E+01	
-2.39040000E+01	-2.26081503E+01	-4.31333769E+01	-2.10941515E+01	-1.05991668E+02	-6.89357986E+01	-7.11693908E+01	
-2.38680000E+01	-2.26100668E+01	-4.31219019E+01	-2.11138234E+01	-1.05884821E+02	-6.89443010E+01	-7.11606447E+01	
-2.38320000E+01	-2.26120372E+01	-4.31104294E+01	-2.11335478E+01	-1.05779009E+02	-6.89528071E+01	-7.11519208E+01	
-2.37960000E+01	-2.26140630E+01	-4.30989588E+01	-2.11533424E+01	-1.05674251E+02	-6.89613132E+01	-7.11432349E+01	
-2.37600000E+01	-2.26161530E+01	-4.30874959E+01	-2.11732013E+01	-1.05570535E+02	-6.89698210E+01	-7.11345757E+01	
-2.37240000E+01	-2.26182961E+01	-4.30760371E+01	-2.11931216E+01	-1.05467903E+02	-6.89783342E+01	-7.11259486E+01	
-2.36880000E+01	-2.26204854E+01	-4.30645838E+01	-2.12130960E+01	-1.05366321E+02	-6.89868496E+01	-7.11173507E+01	
-2.36520000E+01	-2.26227466E+01	-4.30531324E+01	-2.12331344E+01	-1.05265802E+02	-6.89953695E+01	-7.11087858E+01	
-2.36160000E+01	-2.26250805E+01	-4.30416859E+01	-2.12532385E+01	-1.05166355E+02	-6.90038874E+01	-7.11002572E+01	
-2.35800000E+01	-2.26274396E+01	-4.30302477E+01	-2.12734084E+01	-1.05067955E+02	-6.90124125E+01	-7.10917514E+01	
-2.35440000E+01	-2.26298990E+01	-4.30188072E+01	-2.12936265E+01	-1.04970626E+02	-6.90209416E+01	-7.10832887E+01	
-2.35080000E+01	-2.26324174E+01	-4.30073772E+01	-2.13139169E+01	-1.04874339E+02	-6.90294707E+01	-7.10748522E+01	
-2.34720000E+01	-2.26349857E+01	-4.29959526E+01	-2.13342584E+01	-1.04779112E+02	-6.90380022E+01	-7.10664449E+01	
-2.34360000E+01	-2.26376046E+01	-4.29845315E+01	-2.13546888E+01	-1.04684928E+02	-6.90465398E+01	-7.10580714E+01	
-2.34000000E+01	-2.26402694E+01	-4.29731119E+01	-2.13751702E+01	-1.04591774E+02	-6.90550786E+01	-7.10497246E+01	
-2.33640000E+01	-2.26430300E+01	-4.29616983E+01	-2.13956961E+01	-1.04499655E+02	-6.90636225E+01	-7.10414139E+01	
-2.33280000E+01	-2.26458326E+01	-4.29502903E+01	-2.14162914E+01	-1.04408563E+02	-6.90721673E+01	-7.10331344E+01	
-2.32920000E+01	-2.26486999E+01	-4.29388852E+01	-2.14369570E+01	-1.04318482E+02	-6.90807171E+01	-7.10248808E+01	
-2.32560000E+01	-2.26516211E+01	-4.29274865E+01	-2.14576910E+01	-1.04229412E+02	-6.90892708E+01	-7.10166641E+01	
-2.32200000E+01	-2.26546074E+01	-4.29160924E+01	-2.14784728E+01	-1.04141329E+02	-6.90978278E+01	-7.10084802E+01	
-2.31840000E+01	-2.26576533E+01	-4.29047012E+01	-2.14993094E+01	-1.04054244E+02	-6.91063837E+01	-7.10003175E+01	
-2.31480000E+01	-2.26607270E+01	-4.28933147E+01	-2.15202274E+01	-1.03968135E+02	-6.91149468E+01	-7.09921951E+01	
-2.31120000E+01	-2.26638929E+01	-4.28819337E+01	-2.15412049E+01	-1.03882986E+02	-6.91235147E+01	-7.09841040E+01	
