Far field
"Plane Wave Phi"[deg]	"1Bladde3D_Plastic_V2_er7_oneside261PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside263PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside250PEC [dBsm]"	"1Bladde3D_all_er5 [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside256PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside251_259_260PEC [dBsm]"	
-1.10160000E+02	-4.81174423E+01	-5.27169349E+01	-8.35853662E+01	-9.16665659E+01	-6.28042777E+01	-6.28969849E+01	
-1.10124000E+02	-4.80943425E+01	-5.27118839E+01	-8.37633273E+01	-9.16592763E+01	-6.27952392E+01	-6.29057121E+01	
-1.10088000E+02	-4.80734863E+01	-5.27068143E+01	-8.39391131E+01	-9.16487276E+01	-6.27861604E+01	-6.29141229E+01	
-1.10052000E+02	-4.80548804E+01	-5.27017319E+01	-8.41118099E+01	-9.16349975E+01	-6.27770300E+01	-6.29221813E+01	
-1.10016000E+02	-4.80385785E+01	-5.26966124E+01	-8.42808908E+01	-9.16181423E+01	-6.27678458E+01	-6.29299368E+01	
-1.09980000E+02	-4.80245205E+01	-5.26914714E+01	-8.44455684E+01	-9.15982455E+01	-6.27586216E+01	-6.29373593E+01	
-1.09944000E+02	-4.80126899E+01	-5.26863307E+01	-8.46038452E+01	-9.15754140E+01	-6.27493517E+01	-6.29444731E+01	
-1.09908000E+02	-4.80031840E+01	-5.26811487E+01	-8.47552478E+01	-9.15497375E+01	-6.27400219E+01	-6.29512605E+01	
-1.09872000E+02	-4.79959662E+01	-5.26759198E+01	-8.48983199E+01	-9.15213476E+01	-6.27306656E+01	-6.29577462E+01	
-1.09836000E+02	-4.79909341E+01	-5.26707327E+01	-8.50328708E+01	-9.14903609E+01	-6.27212708E+01	-6.29639252E+01	
-1.09800000E+02	-4.79881569E+01	-5.26654818E+01	-8.51569421E+01	-9.14569068E+01	-6.27118229E+01	-6.29698171E+01	
-1.09764000E+02	-4.79876720E+01	-5.26602252E+01	-8.52690833E+01	-9.14211214E+01	-6.27023350E+01	-6.29754303E+01	
-1.09728000E+02	-4.79894885E+01	-5.26549633E+01	-8.53680852E+01	-9.13831639E+01	-6.26928251E+01	-6.29807714E+01	
-1.09692000E+02	-4.79935494E+01	-5.26496781E+01	-8.54548660E+01	-9.13431709E+01	-6.26832579E+01	-6.29858223E+01	
-1.09656000E+02	-4.79998580E+01	-5.26443633E+01	-8.55259680E+01	-9.13013047E+01	-6.26736719E+01	-6.29906125E+01	
-1.09620000E+02	-4.80084445E+01	-5.26390503E+01	-8.55818364E+01	-9.12577136E+01	-6.26640415E+01	-6.29951666E+01	
-1.09584000E+02	-4.80194185E+01	-5.26337051E+01	-8.56219587E+01	-9.12125610E+01	-6.26543989E+01	-6.29994675E+01	
-1.09548000E+02	-4.80325983E+01	-5.26283614E+01	-8.56455321E+01	-9.11659961E+01	-6.26447115E+01	-6.30035561E+01	
-1.09512000E+02	-4.80480585E+01	-5.26229992E+01	-8.56522223E+01	-9.11181814E+01	-6.26349934E+01	-6.30074346E+01	
-1.09476000E+02	-4.80658775E+01	-5.26176232E+01	-8.56424279E+01	-9.10692767E+01	-6.26252617E+01	-6.30111002E+01	
-1.09440000E+02	-4.80860583E+01	-5.26122474E+01	-8.56161070E+01	-9.10194288E+01	-6.26155139E+01	-6.30145742E+01	
-1.09404000E+02	-4.81085873E+01	-5.26068315E+01	-8.55739244E+01	-9.09687971E+01	-6.26057454E+01	-6.30178751E+01	
-1.09368000E+02	-4.81333263E+01	-5.26014268E+01	-8.55161349E+01	-9.09175300E+01	-6.25959570E+01	-6.30210166E+01	
-1.09332000E+02	-4.81605360E+01	-5.25960411E+01	-8.54439315E+01	-9.08657739E+01	-6.25861655E+01	-6.30240137E+01	
-1.09296000E+02	-4.81901412E+01	-5.25906223E+01	-8.53577701E+01	-9.08136737E+01	-6.25763480E+01	-6.30268777E+01	
-1.09260000E+02	-4.82221383E+01	-5.25852235E+01	-8.52584577E+01	-9.07613671E+01	-6.25665186E+01	-6.30296113E+01	
-1.09224000E+02	-4.82564976E+01	-5.25797811E+01	-8.51481070E+01	-9.07089859E+01	-6.25567012E+01	-6.30322532E+01	
-1.09188000E+02	-4.82932856E+01	-5.25743629E+01	-8.50267958E+01	-9.06566610E+01	-6.25468586E+01	-6.30348033E+01	
-1.09152000E+02	-4.83325482E+01	-5.25689283E+01	-8.48960985E+01	-9.06045214E+01	-6.25370224E+01	-6.30372528E+01	
-1.09116000E+02	-4.83742437E+01	-5.25635053E+01	-8.47576077E+01	-9.05526861E+01	-6.25271844E+01	-6.30396651E+01	
-1.09080000E+02	-4.84184570E+01	-5.25580449E+01	-8.46114271E+01	-9.05012707E+01	-6.25173489E+01	-6.30420282E+01	
-1.09044000E+02	-4.84651461E+01	-5.25526317E+01	-8.44597050E+01	-9.04503873E+01	-6.25075325E+01	-6.30443715E+01	
-1.09008000E+02	-4.85143986E+01	-5.25472122E+01	-8.43029109E+01	-9.04001334E+01	-6.24977290E+01	-6.30467108E+01	
-1.08972000E+02	-4.85661479E+01	-5.25417575E+01	-8.41422037E+01	-9.03506161E+01	-6.24879099E+01	-6.30490434E+01	
-1.08936000E+02	-4.86204769E+01	-5.25363612E+01	-8.39782835E+01	-9.03019308E+01	-6.24781267E+01	-6.30513986E+01	
-1.08900000E+02	-4.86774337E+01	-5.25309412E+01	-8.38121003E+01	-9.02541714E+01	-6.24683558E+01	-6.30537938E+01	
-1.08864000E+02	-4.87370278E+01	-5.25255161E+01	-8.36443128E+01	-9.02074234E+01	-6.24585965E+01	-6.30562259E+01	
-1.08828000E+02	-4.87992342E+01	-5.25201042E+01	-8.34759136E+01	-9.01617657E+01	-6.24488713E+01	-6.30587564E+01	
-1.08792000E+02	-4.88641585E+01	-5.25147113E+01	-8.33068896E+01	-9.01172765E+01	-6.24391667E+01	-6.30613503E+01	
-1.08756000E+02	-4.89318369E+01	-5.25093287E+01	-8.31384389E+01	-9.00740319E+01	-6.24295007E+01	-6.30640359E+01	
-1.08720000E+02	-4.90022274E+01	-5.25039605E+01	-8.29702712E+01	-9.00320985E+01	-6.24198556E+01	-6.30668367E+01	
-1.08684000E+02	-4.90754468E+01	-5.24986106E+01	-8.28033416E+01	-8.99915418E+01	-6.24102409E+01	-6.30697503E+01	
-1.08648000E+02	-4.91514884E+01	-5.24932485E+01	-8.26381529E+01	-8.99524305E+01	-6.24006655E+01	-6.30728335E+01	
-1.08612000E+02	-4.92303950E+01	-5.24879071E+01	-8.24748079E+01	-8.99148095E+01	-6.23911206E+01	-6.30760747E+01	
-1.08576000E+02	-4.93121610E+01	-5.24825867E+01	-8.23133126E+01	-8.98787433E+01	-6.23816246E+01	-6.30794601E+01	
-1.08540000E+02	-4.93969333E+01	-5.24772743E+01	-8.21539501E+01	-8.98442826E+01	-6.23721589E+01	-6.30830140E+01	
-1.08504000E+02	-4.94846454E+01	-5.24719885E+01	-8.19974003E+01	-8.98114706E+01	-6.23627419E+01	-6.30867983E+01	
-1.08468000E+02	-4.95754308E+01	-5.24666951E+01	-8.18433835E+01	-8.97803554E+01	-6.23533663E+01	-6.30907766E+01	
-1.08432000E+02	-4.96692277E+01	-5.24614441E+01	-8.16920912E+01	-8.97509792E+01	-6.23440468E+01	-6.30949793E+01	
-1.08396000E+02	-4.97661983E+01	-5.24561969E+01	-8.15436357E+01	-8.97233763E+01	-6.23347669E+01	-6.30994206E+01	
-1.08360000E+02	-4.98663162E+01	-5.24509784E+01	-8.13981399E+01	-8.96975932E+01	-6.23255400E+01	-6.31040996E+01	
-1.08324000E+02	-4.99696162E+01	-5.24457630E+01	-8.12555269E+01	-8.96736559E+01	-6.23163791E+01	-6.31090302E+01	
-1.08288000E+02	-5.00761793E+01	-5.24406047E+01	-8.11161091E+01	-8.96516005E+01	-6.23072530E+01	-6.31142265E+01	
-1.08252000E+02	-5.01861187E+01	-5.24354390E+01	-8.09800164E+01	-8.96314602E+01	-6.22981912E+01	-6.31196852E+01	
-1.08216000E+02	-5.02994724E+01	-5.24302992E+01	-8.08469680E+01	-8.96132536E+01	-6.22891816E+01	-6.31254380E+01	
-1.08180000E+02	-5.04162102E+01	-5.24251932E+01	-8.07168794E+01	-8.95970088E+01	-6.22802448E+01	-6.31314772E+01	
-1.08144000E+02	-5.05363716E+01	-5.24200957E+01	-8.05900802E+01	-8.95827550E+01	-6.22713629E+01	-6.31378200E+01	
-1.08108000E+02	-5.06601710E+01	-5.24150429E+01	-8.04665875E+01	-8.95705075E+01	-6.22625370E+01	-6.31444914E+01	
-1.08072000E+02	-5.07874488E+01	-5.24100125E+01	-8.03461034E+01	-8.95602907E+01	-6.22537822E+01	-6.31514533E+01	
-1.08036000E+02	-5.09185336E+01	-5.24049898E+01	-8.02289951E+01	-8.95521223E+01	-6.22450878E+01	-6.31587214E+01	
-1.08000000E+02	-5.10532566E+01	-5.24000186E+01	-8.01146964E+01	-8.95460169E+01	-6.22364571E+01	-6.31663454E+01	
-1.07964000E+02	-5.11917611E+01	-5.23950580E+01	-8.00035980E+01	-8.95419908E+01	-6.22278762E+01	-6.31742901E+01	
-1.07928000E+02	-5.13341236E+01	-5.23901406E+01	-7.98957435E+01	-8.95400568E+01	-6.22193737E+01	-6.31825837E+01	
-1.07892000E+02	-5.14803225E+01	-5.23852266E+01	-7.97906645E+01	-8.95402261E+01	-6.22109321E+01	-6.31912057E+01	
-1.07856000E+02	-5.16305278E+01	-5.23803598E+01	-7.96888206E+01	-8.95425080E+01	-6.22025655E+01	-6.32001556E+01	
-1.07820000E+02	-5.17847624E+01	-5.23755109E+01	-7.95897555E+01	-8.95469172E+01	-6.21942501E+01	-6.32094650E+01	
-1.07784000E+02	-5.19429846E+01	-5.23706975E+01	-7.94938968E+01	-8.95534542E+01	-6.21860067E+01	-6.32191308E+01	
-1.07748000E+02	-5.21053693E+01	-5.23659215E+01	-7.94006774E+01	-8.95621276E+01	-6.21778373E+01	-6.32291154E+01	
-1.07712000E+02	-5.22719019E+01	-5.23611644E+01	-7.93103143E+01	-8.95729391E+01	-6.21697216E+01	-6.32394792E+01	
-1.07676000E+02	-5.24426615E+01	-5.23564542E+01	-7.92228019E+01	-8.95858948E+01	-6.21616615E+01	-6.32501656E+01	
-1.07640000E+02	-5.26174919E+01	-5.23517329E+01	-7.91381302E+01	-8.96009938E+01	-6.21536731E+01	-6.32612176E+01	
-1.07604000E+02	-5.27966779E+01	-5.23470706E+01	-7.90560274E+01	-8.96182325E+01	-6.21457569E+01	-6.32726088E+01	
-1.07568000E+02	-5.29801512E+01	-5.23424443E+01	-7.89767271E+01	-8.96376196E+01	-6.21378994E+01	-6.32843488E+01	
-1.07532000E+02	-5.31677753E+01	-5.23378312E+01	-7.88999028E+01	-8.96591375E+01	-6.21301045E+01	-6.32964261E+01	
-1.07496000E+02	-5.33596096E+01	-5.23332816E+01	-7.88258593E+01	-8.96827860E+01	-6.21223649E+01	-6.33088421E+01	
-1.07460000E+02	-5.35557153E+01	-5.23287331E+01	-7.87543103E+01	-8.97085594E+01	-6.21147079E+01	-6.33215789E+01	
-1.07424000E+02	-5.37559058E+01	-5.23242261E+01	-7.86850998E+01	-8.97364504E+01	-6.21070950E+01	-6.33346719E+01	
-1.07388000E+02	-5.39599585E+01	-5.23197560E+01	-7.86185195E+01	-8.97664443E+01	-6.20995372E+01	-6.33480534E+01	
-1.07352000E+02	-5.41680573E+01	-5.23152988E+01	-7.85543808E+01	-8.97985236E+01	-6.20920464E+01	-6.33617432E+01	
-1.07316000E+02	-5.43798336E+01	-5.23108922E+01	-7.84924579E+01	-8.98326781E+01	-6.20846058E+01	-6.33757555E+01	
-1.07280000E+02	-5.45949481E+01	-5.23065090E+01	-7.84329217E+01	-8.98688905E+01	-6.20772218E+01	-6.33900670E+01	
-1.07244000E+02	-5.48134311E+01	-5.23021466E+01	-7.83756106E+01	-8.99071342E+01	-6.20698871E+01	-6.34046713E+01	
-1.07208000E+02	-5.50346782E+01	-5.22978466E+01	-7.83205161E+01	-8.99473931E+01	-6.20626086E+01	-6.34195597E+01	
-1.07172000E+02	-5.52583539E+01	-5.22935318E+01	-7.82676954E+01	-8.99896318E+01	-6.20553762E+01	-6.34347272E+01	
-1.07136000E+02	-5.54838447E+01	-5.22892637E+01	-7.82168833E+01	-9.00338297E+01	-6.20481793E+01	-6.34501504E+01	
-1.07100000E+02	-5.57106423E+01	-5.22850273E+01	-7.81680747E+01	-9.00799441E+01	-6.20410483E+01	-6.34658196E+01	
-1.07064000E+02	-5.59380890E+01	-5.22808284E+01	-7.81213766E+01	-9.01279480E+01	-6.20339531E+01	-6.34817449E+01	
-1.07028000E+02	-5.61650601E+01	-5.22766725E+01	-7.80767839E+01	-9.01777976E+01	-6.20268965E+01	-6.34978742E+01	
-1.06992000E+02	-5.63908627E+01	-5.22725243E+01	-7.80339480E+01	-9.02294487E+01	-6.20198805E+01	-6.35142165E+01	
-1.06956000E+02	-5.66140511E+01	-5.22684009E+01	-7.79931569E+01	-9.02828496E+01	-6.20129056E+01	-6.35307854E+01	
-1.06920000E+02	-5.68334417E+01	-5.22642996E+01	-7.79539898E+01	-9.03379562E+01	-6.20059587E+01	-6.35475299E+01	
-1.06884000E+02	-5.70476454E+01	-5.22602514E+01	-7.79167115E+01	-9.03947043E+01	-6.19990555E+01	-6.35644264E+01	
-1.06848000E+02	-5.72548109E+01	-5.22562046E+01	-7.78812689E+01	-9.04530347E+01	-6.19921659E+01	-6.35815139E+01	
-1.06812000E+02	-5.74535232E+01	-5.22522050E+01	-7.78475112E+01	-9.05128768E+01	-6.19853139E+01	-6.35987263E+01	
-1.06776000E+02	-5.76414100E+01	-5.22482112E+01	-7.78152289E+01	-9.05741580E+01	-6.19784838E+01	-6.36160648E+01	
-1.06740000E+02	-5.78163752E+01	-5.22442579E+01	-7.77848351E+01	-9.06368050E+01	-6.19716797E+01	-6.36335243E+01	
-1.06704000E+02	-5.79767591E+01	-5.22402956E+01	-7.77556360E+01	-9.07007222E+01	-6.19648881E+01	-6.36510626E+01	
-1.06668000E+02	-5.81200394E+01	-5.22364005E+01	-7.77281207E+01	-9.07658281E+01	-6.19581301E+01	-6.36686930E+01	
-1.06632000E+02	-5.82444346E+01	-5.22325219E+01	-7.77021258E+01	-9.08320131E+01	-6.19513620E+01	-6.36863737E+01	
-1.06596000E+02	-5.83478008E+01	-5.22286583E+01	-7.76775213E+01	-9.08991783E+01	-6.19446258E+01	-6.37040967E+01	
-1.06560000E+02	-5.84285952E+01	-5.22248203E+01	-7.76541178E+01	-9.09672044E+01	-6.19378965E+01	-6.37218427E+01	
-1.06524000E+02	-5.84854626E+01	-5.22209998E+01	-7.76322023E+01	-9.10359717E+01	-6.19311663E+01	-6.37396014E+01	
-1.06488000E+02	-5.85173455E+01	-5.22171818E+01	-7.76112458E+01	-9.11053557E+01	-6.19244510E+01	-6.37573540E+01	
-1.06452000E+02	-5.85236715E+01	-5.22134091E+01	-7.75918520E+01	-9.11752141E+01	-6.19177304E+01	-6.37750786E+01	
-1.06416000E+02	-5.85046459E+01	-5.22096430E+01	-7.75731145E+01	-9.12454009E+01	-6.19110040E+01	-6.37927470E+01	
-1.06380000E+02	-5.84604387E+01	-5.22059208E+01	-7.75559935E+01	-9.13157624E+01	-6.19042827E+01	-6.38103417E+01	
-1.06344000E+02	-5.83920510E+01	-5.22021694E+01	-7.75396438E+01	-9.13861372E+01	-6.18975480E+01	-6.38278576E+01	
-1.06308000E+02	-5.83008846E+01	-5.21984782E+01	-7.75241364E+01	-9.14563514E+01	-6.18908104E+01	-6.38452799E+01	
-1.06272000E+02	-5.81880115E+01	-5.21947817E+01	-7.75097954E+01	-9.15262307E+01	-6.18840681E+01	-6.38625649E+01	
-1.06236000E+02	-5.80557828E+01	-5.21911118E+01	-7.74963247E+01	-9.15955859E+01	-6.18772964E+01	-6.38797423E+01	
-1.06200000E+02	-5.79061716E+01	-5.21874411E+01	-7.74837203E+01	-9.16642181E+01	-6.18705125E+01	-6.38967491E+01	
-1.06164000E+02	-5.77410526E+01	-5.21837995E+01	-7.74717135E+01	-9.17319289E+01	-6.18637219E+01	-6.39135669E+01	
-1.06128000E+02	-5.75632632E+01	-5.21801553E+01	-7.74605212E+01	-9.17985077E+01	-6.18568867E+01	-6.39302066E+01	
-1.06092000E+02	-5.73740550E+01	-5.21765387E+01	-7.74499416E+01	-9.18637389E+01	-6.18500531E+01	-6.39466276E+01	
-1.06056000E+02	-5.71757451E+01	-5.21729295E+01	-7.74402007E+01	-9.19274093E+01	-6.18431909E+01	-6.39628217E+01	
-1.06020000E+02	-5.69702171E+01	-5.21693275E+01	-7.74306881E+01	-9.19892849E+01	-6.18362887E+01	-6.39787832E+01	
-1.05984000E+02	-5.67589058E+01	-5.21657527E+01	-7.74218876E+01	-9.20491432E+01	-6.18293685E+01	-6.39944893E+01	
-1.05948000E+02	-5.65436016E+01	-5.21621474E+01	-7.74133906E+01	-9.21067618E+01	-6.18224253E+01	-6.40099258E+01	
-1.05912000E+02	-5.63255750E+01	-5.21585798E+01	-7.74053069E+01	-9.21619073E+01	-6.18154392E+01	-6.40250610E+01	
-1.05876000E+02	-5.61059028E+01	-5.21550224E+01	-7.73975221E+01	-9.22143578E+01	-6.18084162E+01	-6.40399050E+01	
-1.05840000E+02	-5.58860078E+01	-5.21514644E+01	-7.73902552E+01	-9.22638864E+01	-6.18013631E+01	-6.40544371E+01	
-1.05804000E+02	-5.56661548E+01	-5.21479008E+01	-7.73830777E+01	-9.23102814E+01	-6.17942607E+01	-6.40686477E+01	
-1.05768000E+02	-5.54477987E+01	-5.21443724E+01	-7.73760206E+01	-9.23533309E+01	-6.17871364E+01	-6.40825066E+01	
-1.05732000E+02	-5.52311912E+01	-5.21408305E+01	-7.73692286E+01	-9.23928402E+01	-6.17799596E+01	-6.40960184E+01	
-1.05696000E+02	-5.50168351E+01	-5.21372739E+01	-7.73623610E+01	-9.24286214E+01	-6.17727553E+01	-6.41091567E+01	
-1.05660000E+02	-5.48053322E+01	-5.21337466E+01	-7.73556493E+01	-9.24604934E+01	-6.17654967E+01	-6.41219595E+01	
-1.05624000E+02	-5.45970247E+01	-5.21302216E+01	-7.73489994E+01	-9.24883071E+01	-6.17582025E+01	-6.41343601E+01	
-1.05588000E+02	-5.43922156E+01	-5.21266909E+01	-7.73420564E+01	-9.25119248E+01	-6.17508613E+01	-6.41463914E+01	
-1.05552000E+02	-5.41910663E+01	-5.21231540E+01	-7.73352881E+01	-9.25312177E+01	-6.17434606E+01	-6.41580283E+01	
-1.05516000E+02	-5.39937610E+01	-5.21196473E+01	-7.73282853E+01	-9.25460941E+01	-6.17360208E+01	-6.41692615E+01	
-1.05480000E+02	-5.38007444E+01	-5.21161064E+01	-7.73209806E+01	-9.25564732E+01	-6.17285317E+01	-6.41801037E+01	
-1.05444000E+02	-5.36116252E+01	-5.21125941E+01	-7.73134543E+01	-9.25623013E+01	-6.17210042E+01	-6.41905404E+01	
-1.05408000E+02	-5.34269415E+01	-5.21090472E+01	-7.73058456E+01	-9.25635507E+01	-6.17134242E+01	-6.42005696E+01	
-1.05372000E+02	-5.32465271E+01	-5.21055452E+01	-7.72977048E+01	-9.25602192E+01	-6.17058144E+01	-6.42101904E+01	
-1.05336000E+02	-5.30703138E+01	-5.21020057E+01	-7.72892229E+01	-9.25523221E+01	-6.16981333E+01	-6.42193919E+01	
-1.05300000E+02	-5.28985139E+01	-5.20984703E+01	-7.72804808E+01	-9.25399120E+01	-6.16904080E+01	-6.42282156E+01	
-1.05264000E+02	-5.27310706E+01	-5.20949499E+01	-7.72712341E+01	-9.25230506E+01	-6.16826263E+01	-6.42366084E+01	
-1.05228000E+02	-5.25680374E+01	-5.20914152E+01	-7.72616815E+01	-9.25018303E+01	-6.16748106E+01	-6.42446011E+01	
-1.05192000E+02	-5.24091815E+01	-5.20878712E+01	-7.72514951E+01	-9.24763652E+01	-6.16669485E+01	-6.42522186E+01	
-1.05156000E+02	-5.22545201E+01	-5.20843507E+01	-7.72408943E+01	-9.24467854E+01	-6.16590502E+01	-6.42594546E+01	
-1.05120000E+02	-5.21042201E+01	-5.20808019E+01	-7.72297626E+01	-9.24132552E+01	-6.16510937E+01	-6.42662647E+01	
-1.05084000E+02	-5.19580369E+01	-5.20772606E+01	-7.72181850E+01	-9.23759259E+01	-6.16430796E+01	-6.42727318E+01	
-1.05048000E+02	-5.18159916E+01	-5.20736860E+01	-7.72060397E+01	-9.23349946E+01	-6.16350436E+01	-6.42788125E+01	
-1.05012000E+02	-5.16781026E+01	-5.20701324E+01	-7.71932700E+01	-9.22906577E+01	-6.16269612E+01	-6.42845289E+01	
-1.04976000E+02	-5.15442578E+01	-5.20665911E+01	-7.71799706E+01	-9.22431141E+01	-6.16188307E+01	-6.42899130E+01	
-1.04940000E+02	-5.14143244E+01	-5.20630080E+01	-7.71660667E+01	-9.21925878E+01	-6.16106631E+01	-6.42949578E+01	
-1.04904000E+02	-5.12883231E+01	-5.20594280E+01	-7.71516621E+01	-9.21393060E+01	-6.16024524E+01	-6.42996667E+01	
-1.04868000E+02	-5.11662442E+01	-5.20558598E+01	-7.71366681E+01	-9.20834882E+01	-6.15942052E+01	-6.43040696E+01	
-1.04832000E+02	-5.10479057E+01	-5.20522833E+01	-7.71211203E+01	-9.20253728E+01	-6.15859128E+01	-6.43081677E+01	
-1.04796000E+02	-5.09332620E+01	-5.20487024E+01	-7.71048533E+01	-9.19651882E+01	-6.15775944E+01	-6.43119748E+01	
-1.04760000E+02	-5.08224981E+01	-5.20451174E+01	-7.70880983E+01	-9.19031654E+01	-6.15692428E+01	-6.43155436E+01	
-1.04724000E+02	-5.07152906E+01	-5.20415283E+01	-7.70709682E+01	-9.18395301E+01	-6.15608575E+01	-6.43188478E+01	
-1.04688000E+02	-5.06116231E+01	-5.20379357E+01	-7.70530342E+01	-9.17745161E+01	-6.15524510E+01	-6.43219138E+01	
-1.04652000E+02	-5.05116712E+01	-5.20343262E+01	-7.70345450E+01	-9.17083451E+01	-6.15440134E+01	-6.43247455E+01	
-1.04616000E+02	-5.04150731E+01	-5.20307297E+01	-7.70157151E+01	-9.16412296E+01	-6.15355413E+01	-6.43274004E+01	
-1.04580000E+02	-5.03220441E+01	-5.20270993E+01	-7.69962897E+01	-9.15733796E+01	-6.15270507E+01	-6.43298671E+01	
-1.04544000E+02	-5.02323484E+01	-5.20234887E+01	-7.69763034E+01	-9.15050005E+01	-6.15185412E+01	-6.43321482E+01	
-1.04508000E+02	-5.01460273E+01	-5.20198712E+01	-7.69559373E+01	-9.14362913E+01	-6.15100108E+01	-6.43343067E+01	
-1.04472000E+02	-5.00630087E+01	-5.20162690E+01	-7.69351295E+01	-9.13674337E+01	-6.15014634E+01	-6.43363638E+01	
-1.04436000E+02	-4.99833196E+01	-5.20126395E+01	-7.69139563E+01	-9.12986188E+01	-6.14929044E+01	-6.43382938E+01	
-1.04400000E+02	-4.99068382E+01	-5.20090309E+01	-7.68923727E+01	-9.12300112E+01	-6.14843280E+01	-6.43401400E+01	
-1.04364000E+02	-4.98334995E+01	-5.20053868E+01	-7.68704882E+01	-9.11617733E+01	-6.14757470E+01	-6.43419234E+01	
-1.04328000E+02	-4.97633740E+01	-5.20017760E+01	-7.68483021E+01	-9.10940630E+01	-6.14671601E+01	-6.43436680E+01	
-1.04292000E+02	-4.96963652E+01	-5.19981359E+01	-7.68258503E+01	-9.10270225E+01	-6.14585529E+01	-6.43454038E+01	
-1.04256000E+02	-4.96324930E+01	-5.19945188E+01	-7.68029516E+01	-9.09608022E+01	-6.14499551E+01	-6.43471333E+01	
-1.04220000E+02	-4.95716814E+01	-5.19909009E+01	-7.67800514E+01	-9.08955214E+01	-6.14413557E+01	-6.43488703E+01	
-1.04184000E+02	-4.95138457E+01	-5.19872708E+01	-7.67570384E+01	-9.08313072E+01	-6.14327629E+01	-6.43506449E+01	
-1.04148000E+02	-4.94590363E+01	-5.19836563E+01	-7.67336736E+01	-9.07682783E+01	-6.14241653E+01	-6.43524847E+01	
-1.04112000E+02	-4.94072432E+01	-5.19800367E+01	-7.67103318E+01	-9.07065419E+01	-6.14155849E+01	-6.43544177E+01	
-1.04076000E+02	-4.93583154E+01	-5.19764121E+01	-7.66868910E+01	-9.06461978E+01	-6.14070069E+01	-6.43564554E+01	
-1.04040000E+02	-4.93124060E+01	-5.19728105E+01	-7.66635794E+01	-9.05873460E+01	-6.13984428E+01	-6.43585949E+01	
-1.04004000E+02	-4.92693697E+01	-5.19691966E+01	-7.66401404E+01	-9.05300684E+01	-6.13898981E+01	-6.43609110E+01	
-1.03968000E+02	-4.92292917E+01	-5.19655901E+01	-7.66168628E+01	-9.04744535E+01	-6.13813678E+01	-6.43633649E+01	
-1.03932000E+02	-4.91919855E+01	-5.19619895E+01	-7.65936721E+01	-9.04205717E+01	-6.13728628E+01	-6.43659955E+01	
-1.03896000E+02	-4.91575388E+01	-5.19584167E+01	-7.65707339E+01	-9.03684984E+01	-6.13643791E+01	-6.43688447E+01	
-1.03860000E+02	-4.91259311E+01	-5.19548034E+01	-7.65477671E+01	-9.03183037E+01	-6.13558985E+01	-6.43718982E+01	
-1.03824000E+02	-4.90971362E+01	-5.19512713E+01	-7.65252439E+01	-9.02700447E+01	-6.13474723E+01	-6.43751855E+01	
-1.03788000E+02	-4.90711497E+01	-5.19476793E+01	-7.65030667E+01	-9.02237791E+01	-6.13390708E+01	-6.43787191E+01	
-1.03752000E+02	-4.90479665E+01	-5.19441250E+01	-7.64810392E+01	-9.01795616E+01	-6.13306787E+01	-6.43825345E+01	
-1.03716000E+02	-4.90275539E+01	-5.19405799E+01	-7.64594230E+01	-9.01374452E+01	-6.13223388E+01	-6.43866451E+01	
-1.03680000E+02	-4.90099894E+01	-5.19370457E+01	-7.64382972E+01	-9.00974688E+01	-6.13140339E+01	-6.43910560E+01	
-1.03644000E+02	-4.89950881E+01	-5.19335096E+01	-7.64175595E+01	-9.00596774E+01	-6.13057663E+01	-6.43957728E+01	
-1.03608000E+02	-4.89829900E+01	-5.19299991E+01	-7.63974307E+01	-9.00241125E+01	-6.12975298E+01	-6.44008255E+01	
-1.03572000E+02	-4.89736756E+01	-5.19265255E+01	-7.63776937E+01	-8.99908019E+01	-6.12893377E+01	-6.44062082E+01	
-1.03536000E+02	-4.89671030E+01	-5.19230379E+01	-7.63585609E+01	-8.99597869E+01	-6.12811876E+01	-6.44119670E+01	
-1.03500000E+02	-4.89632855E+01	-5.19195732E+01	-7.63400825E+01	-8.99310968E+01	-6.12730847E+01	-6.44180780E+01	
-1.03464000E+02	-4.89621553E+01	-5.19161414E+01	-7.63222929E+01	-8.99047560E+01	-6.12650247E+01	-6.44246107E+01	
-1.03428000E+02	-4.89638003E+01	-5.19126969E+01	-7.63050223E+01	-8.98807929E+01	-6.12570175E+01	-6.44314825E+01	
-1.03392000E+02	-4.89682400E+01	-5.19092740E+01	-7.62886547E+01	-8.98592333E+01	-6.12490639E+01	-6.44387874E+01	
-1.03356000E+02	-4.89753644E+01	-5.19058802E+01	-7.62729212E+01	-8.98400962E+01	-6.12411515E+01	-6.44464984E+01	
-1.03320000E+02	-4.89853228E+01	-5.19025127E+01	-7.62580615E+01	-8.98233984E+01	-6.12332966E+01	-6.44546122E+01	
-1.03284000E+02	-4.89979403E+01	-5.18991694E+01	-7.62439584E+01	-8.98091606E+01	-6.12254893E+01	-6.44631715E+01	
-1.03248000E+02	-4.90133981E+01	-5.18958352E+01	-7.62308021E+01	-8.97973983E+01	-6.12177300E+01	-6.44721588E+01	
-1.03212000E+02	-4.90316815E+01	-5.18925312E+01	-7.62185172E+01	-8.97881296E+01	-6.12100319E+01	-6.44815954E+01	
