Far field
"Plane Wave Phi"[deg]	"1Bladde3D_Plastic_V2_er7_oneside261PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside263PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside250PEC [dBsm]"	"1Bladde3D_all_er5 [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside256PEC [dBsm]"	"1Bladde3D_Plastic_V2_er7_oneside251_259_260PEC [dBsm]"	
2.54520000E+01	-5.33365307E+01	-4.79980998E+01	-6.35575575E+01	-1.00642388E+02	-9.33249363E+01	-8.24204922E+01	
2.54880000E+01	-5.33091902E+01	-4.79978102E+01	-6.35404835E+01	-1.00640662E+02	-9.33261200E+01	-8.24217162E+01	
2.55240000E+01	-5.32819827E+01	-4.79975258E+01	-6.35234271E+01	-1.00638945E+02	-9.33272828E+01	-8.24229336E+01	
2.55600000E+01	-5.32548093E+01	-4.79972492E+01	-6.35063794E+01	-1.00637235E+02	-9.33284279E+01	-8.24241495E+01	
2.55960000E+01	-5.32277029E+01	-4.79969768E+01	-6.34893704E+01	-1.00635535E+02	-9.33295533E+01	-8.24253634E+01	
2.56320000E+01	-5.32007036E+01	-4.79967056E+01	-6.34724270E+01	-1.00633843E+02	-9.33306596E+01	-8.24265665E+01	
2.56680000E+01	-5.31737777E+01	-4.79964401E+01	-6.34554969E+01	-1.00632158E+02	-9.33317439E+01	-8.24277629E+01	
2.57040000E+01	-5.31469187E+01	-4.79961796E+01	-6.34385905E+01	-1.00630484E+02	-9.33328078E+01	-8.24289606E+01	
2.57400000E+01	-5.31201640E+01	-4.79959244E+01	-6.34217502E+01	-1.00628817E+02	-9.33338531E+01	-8.24301495E+01	
2.57760000E+01	-5.30933966E+01	-4.79956714E+01	-6.34049311E+01	-1.00627159E+02	-9.33348850E+01	-8.24313351E+01	
2.58120000E+01	-5.30668004E+01	-4.79954259E+01	-6.33881336E+01	-1.00625509E+02	-9.33358930E+01	-8.24325175E+01	
2.58480000E+01	-5.30402790E+01	-4.79951821E+01	-6.33713921E+01	-1.00623867E+02	-9.33368880E+01	-8.24336925E+01	
2.58840000E+01	-5.30137898E+01	-4.79949457E+01	-6.33546499E+01	-1.00622234E+02	-9.33378597E+01	-8.24348627E+01	
2.59200000E+01	-5.29874412E+01	-4.79947133E+01	-6.33379860E+01	-1.00620610E+02	-9.33388132E+01	-8.24360260E+01	
2.59560000E+01	-5.29611280E+01	-4.79944862E+01	-6.33213176E+01	-1.00618994E+02	-9.33397475E+01	-8.24371907E+01	
2.59920000E+01	-5.29348398E+01	-4.79942637E+01	-6.33047127E+01	-1.00617386E+02	-9.33406624E+01	-8.24383516E+01	
2.60280000E+01	-5.29086653E+01	-4.79940432E+01	-6.32881194E+01	-1.00615787E+02	-9.33415623E+01	-8.24395044E+01	
2.60640000E+01	-5.28825786E+01	-4.79938295E+01	-6.32715837E+01	-1.00614197E+02	-9.33424403E+01	-8.24406507E+01	
2.61000000E+01	-5.28565700E+01	-4.79936207E+01	-6.32550791E+01	-1.00612615E+02	-9.33433055E+01	-8.24417944E+01	
2.61360000E+01	-5.28306381E+01	-4.79934162E+01	-6.32385871E+01	-1.00611041E+02	-9.33441501E+01	-8.24429326E+01	
2.61720000E+01	-5.28047848E+01	-4.79932175E+01	-6.32221424E+01	-1.00609476E+02	-9.33449769E+01	-8.24440621E+01	
2.62080000E+01	-5.27789881E+01	-4.79930216E+01	-6.32057324E+01	-1.00607919E+02	-9.33457864E+01	-8.24451882E+01	
2.62440000E+01	-5.27532548E+01	-4.79928325E+01	-6.31893564E+01	-1.00606370E+02	-9.33465781E+01	-8.24463064E+01	
2.62800000E+01	-5.27275822E+01	-4.79926476E+01	-6.31730267E+01	-1.00604829E+02	-9.33473523E+01	-8.24474188E+01	
2.63160000E+01	-5.27020151E+01	-4.79924639E+01	-6.31567230E+01	-1.00603297E+02	-9.33481115E+01	-8.24485321E+01	
2.63520000E+01	-5.26765606E+01	-4.79922862E+01	-6.31404426E+01	-1.00601774E+02	-9.33488531E+01	-8.24496406E+01	
2.63880000E+01	-5.26511067E+01	-4.79921194E+01	-6.31242249E+01	-1.00600258E+02	-9.33495742E+01	-8.24507445E+01	
2.64240000E+01	-5.26257577E+01	-4.79919483E+01	-6.31080313E+01	-1.00598751E+02	-9.33502842E+01	-8.24518454E+01	
2.64600000E+01	-5.26004568E+01	-4.79917861E+01	-6.30918747E+01	-1.00597252E+02	-9.33509710E+01	-8.24529320E+01	
2.64960000E+01	-5.25752522E+01	-4.79916281E+01	-6.30757313E+01	-1.00595761E+02	-9.33516450E+01	-8.24540205E+01	
2.65320000E+01	-5.25500957E+01	-4.79914782E+01	-6.30596404E+01	-1.00594279E+02	-9.33523007E+01	-8.24550965E+01	
2.65680000E+01	-5.25249936E+01	-4.79913307E+01	-6.30435719E+01	-1.00592805E+02	-9.33529384E+01	-8.24561684E+01	
2.66040000E+01	-5.24999830E+01	-4.79911863E+01	-6.30275526E+01	-1.00591338E+02	-9.33535627E+01	-8.24572380E+01	
2.66400000E+01	-5.24750402E+01	-4.79910487E+01	-6.30115656E+01	-1.00589881E+02	-9.33541725E+01	-8.24583096E+01	
2.66760000E+01	-5.24501884E+01	-4.79909174E+01	-6.29956283E+01	-1.00588432E+02	-9.33547648E+01	-8.24593692E+01	
2.67120000E+01	-5.24253636E+01	-4.79907845E+01	-6.29797021E+01	-1.00586990E+02	-9.33553427E+01	-8.24604236E+01	
2.67480000E+01	-5.24006033E+01	-4.79906585E+01	-6.29638106E+01	-1.00585557E+02	-9.33559023E+01	-8.24614724E+01	
2.67840000E+01	-5.23759345E+01	-4.79905382E+01	-6.29479701E+01	-1.00584131E+02	-9.33564496E+01	-8.24625185E+01	
2.68200000E+01	-5.23513860E+01	-4.79904265E+01	-6.29321480E+01	-1.00582714E+02	-9.33569789E+01	-8.24635571E+01	
2.68560000E+01	-5.23268563E+01	-4.79903118E+01	-6.29163888E+01	-1.00581305E+02	-9.33574941E+01	-8.24645926E+01	
2.68920000E+01	-5.23023879E+01	-4.79902073E+01	-6.29006366E+01	-1.00579903E+02	-9.33579940E+01	-8.24656245E+01	
2.69280000E+01	-5.22779855E+01	-4.79901033E+01	-6.28849378E+01	-1.00578510E+02	-9.33584754E+01	-8.24666458E+01	
2.69640000E+01	-5.22536477E+01	-4.79900048E+01	-6.28692638E+01	-1.00577124E+02	-9.33589467E+01	-8.24676552E+01	
2.70000000E+01	-5.22294027E+01	-4.79899123E+01	-6.28536109E+01	-1.00575747E+02	-9.33594021E+01	-8.24686725E+01	
2.70360000E+01	-5.22052075E+01	-4.79898270E+01	-6.28380204E+01	-1.00574377E+02	-9.33598446E+01	-8.24696811E+01	
2.70720000E+01	-5.21810791E+01	-4.79897464E+01	-6.28224641E+01	-1.00573014E+02	-9.33602689E+01	-8.24706857E+01	
2.71080000E+01	-5.21570477E+01	-4.79896675E+01	-6.28069225E+01	-1.00571661E+02	-9.33606808E+01	-8.24716757E+01	
2.71440000E+01	-5.21330499E+01	-4.79895927E+01	-6.27914371E+01	-1.00570314E+02	-9.33610776E+01	-8.24726720E+01	
2.71800000E+01	-5.21091123E+01	-4.79895284E+01	-6.27759818E+01	-1.00568975E+02	-9.33614628E+01	-8.24736545E+01	
2.72160000E+01	-5.20852435E+01	-4.79894597E+01	-6.27605657E+01	-1.00567644E+02	-9.33618315E+01	-8.24746390E+01	
2.72520000E+01	-5.20614278E+01	-4.79893990E+01	-6.27451827E+01	-1.00566320E+02	-9.33621867E+01	-8.24756101E+01	
2.72880000E+01	-5.20377088E+01	-4.79893481E+01	-6.27298202E+01	-1.00565005E+02	-9.33625296E+01	-8.24765754E+01	
2.73240000E+01	-5.20140649E+01	-4.79892926E+01	-6.27145053E+01	-1.00563697E+02	-9.33628612E+01	-8.24775373E+01	
2.73600000E+01	-5.19904583E+01	-4.79892499E+01	-6.26992364E+01	-1.00562396E+02	-9.33631750E+01	-8.24784896E+01	
2.73960000E+01	-5.19669202E+01	-4.79892047E+01	-6.26839887E+01	-1.00561103E+02	-9.33634765E+01	-8.24794430E+01	
2.74320000E+01	-5.19433952E+01	-4.79891728E+01	-6.26687770E+01	-1.00559817E+02	-9.33637671E+01	-8.24803875E+01	
2.74680000E+01	-5.19200319E+01	-4.79891418E+01	-6.26536097E+01	-1.00558538E+02	-9.33640438E+01	-8.24813251E+01	
2.75040000E+01	-5.18966714E+01	-4.79891151E+01	-6.26384796E+01	-1.00557267E+02	-9.33643092E+01	-8.24822586E+01	
2.75400000E+01	-5.18733805E+01	-4.79890915E+01	-6.26233799E+01	-1.00556003E+02	-9.33645601E+01	-8.24831890E+01	
2.75760000E+01	-5.18501539E+01	-4.79890783E+01	-6.26082983E+01	-1.00554747E+02	-9.33647978E+01	-8.24841141E+01	
2.76120000E+01	-5.18269977E+01	-4.79890619E+01	-6.25932914E+01	-1.00553498E+02	-9.33650258E+01	-8.24850344E+01	
2.76480000E+01	-5.18038856E+01	-4.79890565E+01	-6.25782906E+01	-1.00552255E+02	-9.33652429E+01	-8.24859488E+01	
2.76840000E+01	-5.17808855E+01	-4.79890512E+01	-6.25633597E+01	-1.00551020E+02	-9.33654423E+01	-8.24868517E+01	
2.77200000E+01	-5.17578787E+01	-4.79890539E+01	-6.25484279E+01	-1.00549793E+02	-9.33656321E+01	-8.24877537E+01	
2.77560000E+01	-5.17349889E+01	-4.79890599E+01	-6.25335503E+01	-1.00548572E+02	-9.33658129E+01	-8.24886491E+01	
2.77920000E+01	-5.17120954E+01	-4.79890715E+01	-6.25187196E+01	-1.00547357E+02	-9.33659778E+01	-8.24895336E+01	
2.78280000E+01	-5.16893322E+01	-4.79890899E+01	-6.25038879E+01	-1.00546150E+02	-9.33661347E+01	-8.24904120E+01	
2.78640000E+01	-5.16666267E+01	-4.79891104E+01	-6.24891308E+01	-1.00544950E+02	-9.33662785E+01	-8.24912896E+01	
2.79000000E+01	-5.16439659E+01	-4.79891357E+01	-6.24743933E+01	-1.00543756E+02	-9.33664102E+01	-8.24921601E+01	
2.79360000E+01	-5.16213963E+01	-4.79891642E+01	-6.24597013E+01	-1.00542569E+02	-9.33665338E+01	-8.24930208E+01	
2.79720000E+01	-5.15988245E+01	-4.79891980E+01	-6.24450338E+01	-1.00541389E+02	-9.33666470E+01	-8.24938825E+01	
2.80080000E+01	-5.15763773E+01	-4.79892385E+01	-6.24304019E+01	-1.00540215E+02	-9.33667459E+01	-8.24947406E+01	
2.80440000E+01	-5.15539287E+01	-4.79892820E+01	-6.24158128E+01	-1.00539048E+02	-9.33668376E+01	-8.24955853E+01	
2.80800000E+01	-5.15315470E+01	-4.79893337E+01	-6.24012723E+01	-1.00537888E+02	-9.33669177E+01	-8.24964260E+01	
2.81160000E+01	-5.15092608E+01	-4.79893861E+01	-6.23867517E+01	-1.00536734E+02	-9.33669889E+01	-8.24972624E+01	
2.81520000E+01	-5.14870488E+01	-4.79894442E+01	-6.23722666E+01	-1.00535586E+02	-9.33670482E+01	-8.24980905E+01	
2.81880000E+01	-5.14648602E+01	-4.79895060E+01	-6.23578352E+01	-1.00534445E+02	-9.33671002E+01	-8.24989196E+01	
2.82240000E+01	-5.14427157E+01	-4.79895727E+01	-6.23434213E+01	-1.00533310E+02	-9.33671405E+01	-8.24997390E+01	
2.82600000E+01	-5.14206231E+01	-4.79896439E+01	-6.23290630E+01	-1.00532181E+02	-9.33671698E+01	-8.25005527E+01	
2.82960000E+01	-5.13986152E+01	-4.79897210E+01	-6.23147290E+01	-1.00531057E+02	-9.33671910E+01	-8.25013644E+01	
2.83320000E+01	-5.13766662E+01	-4.79898036E+01	-6.23004298E+01	-1.00529941E+02	-9.33672039E+01	-8.25021640E+01	
2.83680000E+01	-5.13547814E+01	-4.79898887E+01	-6.22861815E+01	-1.00528830E+02	-9.33672048E+01	-8.25029591E+01	
2.84040000E+01	-5.13329389E+01	-4.79899798E+01	-6.22719606E+01	-1.00527726E+02	-9.33672011E+01	-8.25037482E+01	
2.84400000E+01	-5.13111706E+01	-4.79900769E+01	-6.22577837E+01	-1.00526626E+02	-9.33671849E+01	-8.25045293E+01	
2.84760000E+01	-5.12894611E+01	-4.79901779E+01	-6.22436246E+01	-1.00525534E+02	-9.33671639E+01	-8.25053139E+01	
2.85120000E+01	-5.12678106E+01	-4.79902821E+01	-6.22295332E+01	-1.00524447E+02	-9.33671319E+01	-8.25060785E+01	
2.85480000E+01	-5.12461892E+01	-4.79903924E+01	-6.22154510E+01	-1.00523364E+02	-9.33670914E+01	-8.25068456E+01	
2.85840000E+01	-5.12245974E+01	-4.79905038E+01	-6.22014170E+01	-1.00522288E+02	-9.33670429E+01	-8.25076087E+01	
2.86200000E+01	-5.12031323E+01	-4.79906249E+01	-6.21874125E+01	-1.00521217E+02	-9.33669866E+01	-8.25083590E+01	
2.86560000E+01	-5.11816825E+01	-4.79907465E+01	-6.21734673E+01	-1.00520152E+02	-9.33669213E+01	-8.25091073E+01	
2.86920000E+01	-5.11602833E+01	-4.79908751E+01	-6.21595517E+01	-1.00519091E+02	-9.33668483E+01	-8.25098499E+01	
2.87280000E+01	-5.11389867E+01	-4.79910120E+01	-6.21456647E+01	-1.00518036E+02	-9.33667696E+01	-8.25105850E+01	
2.87640000E+01	-5.11177101E+01	-4.79911479E+01	-6.21318227E+01	-1.00516986E+02	-9.33666824E+01	-8.25113141E+01	
2.88000000E+01	-5.10964758E+01	-4.79912922E+01	-6.21180247E+01	-1.00515942E+02	-9.33665862E+01	-8.25120427E+01	
2.88360000E+01	-5.10753017E+01	-4.79914395E+01	-6.21042436E+01	-1.00514903E+02	-9.33664845E+01	-8.25127612E+01	
2.88720000E+01	-5.10542010E+01	-4.79915928E+01	-6.20905116E+01	-1.00513868E+02	-9.33663769E+01	-8.25134687E+01	
2.89080000E+01	-5.10331725E+01	-4.79917481E+01	-6.20768181E+01	-1.00512837E+02	-9.33662603E+01	-8.25141755E+01	
2.89440000E+01	-5.10121862E+01	-4.79919104E+01	-6.20631557E+01	-1.00511812E+02	-9.33661390E+01	-8.25148778E+01	
2.89800000E+01	-5.09912574E+01	-4.79920767E+01	-6.20495211E+01	-1.00510792E+02	-9.33660094E+01	-8.25155693E+01	
2.90160000E+01	-5.09703582E+01	-4.79922473E+01	-6.20359635E+01	-1.00509776E+02	-9.33658748E+01	-8.25162538E+01	
2.90520000E+01	-5.09495548E+01	-4.79924242E+01	-6.20224205E+01	-1.00508764E+02	-9.33657332E+01	-8.25169386E+01	
2.90880000E+01	-5.09288020E+01	-4.79926096E+01	-6.20089130E+01	-1.00507758E+02	-9.33655881E+01	-8.25176110E+01	
2.91240000E+01	-5.09080506E+01	-4.79927920E+01	-6.19954370E+01	-1.00506755E+02	-9.33654332E+01	-8.25182808E+01	
2.91600000E+01	-5.08874121E+01	-4.79929824E+01	-6.19820131E+01	-1.00505757E+02	-9.33652756E+01	-8.25189438E+01	
2.91960000E+01	-5.08668008E+01	-4.79931763E+01	-6.19686278E+01	-1.00504762E+02	-9.33651094E+01	-8.25196004E+01	
2.92320000E+01	-5.08462355E+01	-4.79933740E+01	-6.19552540E+01	-1.00503773E+02	-9.33649392E+01	-8.25202459E+01	
2.92680000E+01	-5.08257289E+01	-4.79935780E+01	-6.19419411E+01	-1.00502787E+02	-9.33647618E+01	-8.25208907E+01	
2.93040000E+01	-5.08053155E+01	-4.79937921E+01	-6.19286817E+01	-1.00501804E+02	-9.33645819E+01	-8.25215250E+01	
2.93400000E+01	-5.07848912E+01	-4.79940054E+01	-6.19154337E+01	-1.00500826E+02	-9.33643936E+01	-8.25221567E+01	
2.93760000E+01	-5.07645183E+01	-4.79942245E+01	-6.19022207E+01	-1.00499852E+02	-9.33642012E+01	-8.25227814E+01	
2.94120000E+01	-5.07442142E+01	-4.79944470E+01	-6.18890553E+01	-1.00498881E+02	-9.33640038E+01	-8.25234028E+01	
2.94480000E+01	-5.07239651E+01	-4.79946754E+01	-6.18759507E+01	-1.00497913E+02	-9.33638004E+01	-8.25240145E+01	
2.94840000E+01	-5.07037683E+01	-4.79949068E+01	-6.18628528E+01	-1.00496949E+02	-9.33635946E+01	-8.25246235E+01	
2.95200000E+01	-5.06836557E+01	-4.79951450E+01	-6.18498043E+01	-1.00495988E+02	-9.33633821E+01	-8.25252270E+01	
2.95560000E+01	-5.06635841E+01	-4.79953851E+01	-6.18368248E+01	-1.00495030E+02	-9.33631668E+01	-8.25258247E+01	
2.95920000E+01	-5.06435120E+01	-4.79956317E+01	-6.18238402E+01	-1.00494076E+02	-9.33629510E+01	-8.25264172E+01	
2.96280000E+01	-5.06235635E+01	-4.79958877E+01	-6.18109028E+01	-1.00493124E+02	-9.33627288E+01	-8.25270044E+01	
2.96640000E+01	-5.06036357E+01	-4.79961437E+01	-6.17980112E+01	-1.00492175E+02	-9.33625030E+01	-8.25275840E+01	
2.97000000E+01	-5.05837395E+01	-4.79964058E+01	-6.17851618E+01	-1.00491228E+02	-9.33622711E+01	-8.25281519E+01	
2.97360000E+01	-5.05639402E+01	-4.79966698E+01	-6.17723520E+01	-1.00490284E+02	-9.33620377E+01	-8.25287183E+01	
2.97720000E+01	-5.05441723E+01	-4.79969432E+01	-6.17595899E+01	-1.00489343E+02	-9.33618013E+01	-8.25292816E+01	
2.98080000E+01	-5.05244391E+01	-4.79972173E+01	-6.17468328E+01	-1.00488405E+02	-9.33615602E+01	-8.25298313E+01	
2.98440000E+01	-5.05047344E+01	-4.79975013E+01	-6.17341406E+01	-1.00487470E+02	-9.33613162E+01	-8.25303831E+01	
2.98800000E+01	-5.04851318E+01	-4.79977843E+01	-6.17214779E+01	-1.00486536E+02	-9.33610704E+01	-8.25309286E+01	
2.99160000E+01	-5.04655592E+01	-4.79980758E+01	-6.17088654E+01	-1.00485605E+02	-9.33608200E+01	-8.25314595E+01	
2.99520000E+01	-5.04460501E+01	-4.79983702E+01	-6.16963001E+01	-1.00484676E+02	-9.33605674E+01	-8.25319821E+01	
2.99880000E+01	-5.04265569E+01	-4.79986663E+01	-6.16837558E+01	-1.00483748E+02	-9.33603124E+01	-8.25325089E+01	
3.00240000E+01	-5.04071664E+01	-4.79989733E+01	-6.16712605E+01	-1.00482823E+02	-9.33600542E+01	-8.25330250E+01	
3.00600000E+01	-5.03877945E+01	-4.79992812E+01	-6.16588138E+01	-1.00481898E+02	-9.33597948E+01	-8.25335330E+01	
3.00960000E+01	-5.03684829E+01	-4.79995933E+01	-6.16463756E+01	-1.00480976E+02	-9.33595325E+01	-8.25340411E+01	
3.01320000E+01	-5.03492235E+01	-4.79999112E+01	-6.16340104E+01	-1.00480056E+02	-9.33592705E+01	-8.25345390E+01	
3.01680000E+01	-5.03299709E+01	-4.80002397E+01	-6.16216730E+01	-1.00479137E+02	-9.33590045E+01	-8.25350336E+01	
3.02040000E+01	-5.03108274E+01	-4.80005652E+01	-6.16093559E+01	-1.00478218E+02	-9.33587346E+01	-8.25355235E+01	
3.02400000E+01	-5.02916779E+01	-4.80008991E+01	-6.15971058E+01	-1.00477301E+02	-9.33584642E+01	-8.25360045E+01	
3.02760000E+01	-5.02726080E+01	-4.80012376E+01	-6.15848719E+01	-1.00476386E+02	-9.33581957E+01	-8.25364820E+01	
3.03120000E+01	-5.02535465E+01	-4.80015768E+01	-6.15726836E+01	-1.00475472E+02	-9.33579224E+01	-8.25369529E+01	
3.03480000E+01	-5.02345607E+01	-4.80019257E+01	-6.15605555E+01	-1.00474558E+02	-9.33576484E+01	-8.25374155E+01	
3.03840000E+01	-5.02156656E+01	-4.80022791E+01	-6.15484356E+01	-1.00473645E+02	-9.33573721E+01	-8.25378699E+01	
3.04200000E+01	-5.01967922E+01	-4.80026361E+01	-6.15363830E+01	-1.00472731E+02	-9.33570957E+01	-8.25383271E+01	
3.04560000E+01	-5.01779324E+01	-4.80029978E+01	-6.15243590E+01	-1.00471819E+02	-9.33568138E+01	-8.25387746E+01	
3.04920000E+01	-5.01591433E+01	-4.80033673E+01	-6.15123780E+01	-1.00470908E+02	-9.33565374E+01	-8.25392144E+01	
3.05280000E+01	-5.01403892E+01	-4.80037361E+01	-6.15004291E+01	-1.00469996E+02	-9.33562601E+01	-8.25396529E+01	
3.05640000E+01	-5.01217173E+01	-4.80041120E+01	-6.14885542E+01	-1.00469085E+02	-9.33559771E+01	-8.25400817E+01	
3.06000000E+01	-5.01030887E+01	-4.80044962E+01	-6.14766674E+01	-1.00468173E+02	-9.33556969E+01	-8.25405049E+01	
3.06360000E+01	-5.00844742E+01	-4.80048788E+01	-6.14648281E+01	-1.00467262E+02	-9.33554158E+01	-8.25409264E+01	
3.06720000E+01	-5.00659017E+01	-4.80052712E+01	-6.14530778E+01	-1.00466350E+02	-9.33551374E+01	-8.25413341E+01	
3.07080000E+01	-5.00474630E+01	-4.80056644E+01	-6.14413222E+01	-1.00465438E+02	-9.33548572E+01	-8.25417421E+01	
3.07440000E+01	-5.00289955E+01	-4.80060635E+01	-6.14296263E+01	-1.00464525E+02	-9.33545733E+01	-8.25421422E+01	
3.07800000E+01	-5.00105901E+01	-4.80064680E+01	-6.14179641E+01	-1.00463612E+02	-9.33542919E+01	-8.25425336E+01	
3.08160000E+01	-4.99922442E+01	-4.80068785E+01	-6.14063330E+01	-1.00462699E+02	-9.33540117E+01	-8.25429230E+01	
3.08520000E+01	-4.99739334E+01	-4.80072905E+01	-6.13947523E+01	-1.00461784E+02	-9.33537294E+01	-8.25433023E+01	
3.08880000E+01	-4.99556655E+01	-4.80077123E+01	-6.13832247E+01	-1.00460868E+02	-9.33534440E+01	-8.25436788E+01	
3.09240000E+01	-4.99374556E+01	-4.80081351E+01	-6.13717308E+01	-1.00459950E+02	-9.33531658E+01	-8.25440522E+01	
3.09600000E+01	-4.99192719E+01	-4.80085641E+01	-6.13602861E+01	-1.00459032E+02	-9.33528838E+01	-8.25444211E+01	
3.09960000E+01	-4.99011857E+01	-4.80090004E+01	-6.13488580E+01	-1.00458113E+02	-9.33526050E+01	-8.25447764E+01	
3.10320000E+01	-4.98830658E+01	-4.80094363E+01	-6.13374786E+01	-1.00457192E+02	-9.33523259E+01	-8.25451320E+01	
3.10680000E+01	-4.98650513E+01	-4.80098820E+01	-6.13261579E+01	-1.00456270E+02	-9.33520481E+01	-8.25454802E+01	
3.11040000E+01	-4.98470476E+01	-4.80103276E+01	-6.13148414E+01	-1.00455346E+02	-9.33517710E+01	-8.25458243E+01	
3.11400000E+01	-4.98290995E+01	-4.80107798E+01	-6.13035975E+01	-1.00454420E+02	-9.33514958E+01	-8.25461594E+01	
3.11760000E+01	-4.98112273E+01	-4.80112355E+01	-6.12924011E+01	-1.00453492E+02	-9.33512200E+01	-8.25464953E+01	
3.12120000E+01	-4.97933891E+01	-4.80116962E+01	-6.12812433E+01	-1.00452562E+02	-9.33509458E+01	-8.25468223E+01	
3.12480000E+01	-4.97755665E+01	-4.80121663E+01	-6.12701081E+01	-1.00451629E+02	-9.33506762E+01	-8.25471404E+01	
3.12840000E+01	-4.97578084E+01	-4.80126389E+01	-6.12590263E+01	-1.00450694E+02	-9.33504053E+01	-8.25474517E+01	
3.13200000E+01	-4.97400960E+01	-4.80131184E+01	-6.12479799E+01	-1.00449757E+02	-9.33501336E+01	-8.25477607E+01	
3.13560000E+01	-4.97224443E+01	-4.80135978E+01	-6.12369745E+01	-1.00448817E+02	-9.33498678E+01	-8.25480634E+01	
3.13920000E+01	-4.97048146E+01	-4.80140855E+01	-6.12259927E+01	-1.00447875E+02	-9.33496015E+01	-8.25483622E+01	
3.14280000E+01	-4.96872382E+01	-4.80145765E+01	-6.12150885E+01	-1.00446928E+02	-9.33493378E+01	-8.25486529E+01	
3.14640000E+01	-4.96697153E+01	-4.80150744E+01	-6.12042204E+01	-1.00445979E+02	-9.33490764E+01	-8.25489346E+01	
3.15000000E+01	-4.96522315E+01	-4.80155747E+01	-6.11933871E+01	-1.00445027E+02	-9.33488133E+01	-8.25492158E+01	
3.15360000E+01	-4.96347785E+01	-4.80160820E+01	-6.11825759E+01	-1.00444072E+02	-9.33485542E+01	-8.25494894E+01	
3.15720000E+01	-4.96174011E+01	-4.80165887E+01	-6.11718346E+01	-1.00443114E+02	-9.33482997E+01	-8.25497604E+01	
3.16080000E+01	-4.96000481E+01	-4.80171083E+01	-6.11611124E+01	-1.00442152E+02	-9.33480431E+01	-8.25500268E+01	
3.16440000E+01	-4.95827541E+01	-4.80176267E+01	-6.11504672E+01	-1.00441187E+02	-9.33477905E+01	-8.25502817E+01	
3.16800000E+01	-4.95655086E+01	-4.80181544E+01	-6.11398188E+01	-1.00440217E+02	-9.33475414E+01	-8.25505364E+01	
3.17160000E+01	-4.95482690E+01	-4.80186807E+01	-6.11292533E+01	-1.00439244E+02	-9.33472911E+01	-8.25507825E+01	
3.17520000E+01	-4.95310983E+01	-4.80192186E+01	-6.11187086E+01	-1.00438266E+02	-9.33470470E+01	-8.25510221E+01	
3.17880000E+01	-4.95139751E+01	-4.80197593E+01	-6.11082132E+01	-1.00437284E+02	-9.33468022E+01	-8.25512616E+01	
3.18240000E+01	-4.94968666E+01	-4.80203030E+01	-6.10977564E+01	-1.00436298E+02	-9.33465624E+01	-8.25514930E+01	
3.18600000E+01	-4.94797976E+01	-4.80208492E+01	-6.10873365E+01	-1.00435307E+02	-9.33463234E+01	-8.25517174E+01	
3.18960000E+01	-4.94628247E+01	-4.80214060E+01	-6.10769567E+01	-1.00434312E+02	-9.33460889E+01	-8.25519375E+01	
3.19320000E+01	-4.94458842E+01	-4.80219662E+01	-6.10666419E+01	-1.00433313E+02	-9.33458585E+01	-8.25521537E+01	
3.19680000E+01	-4.94289740E+01	-4.80225275E+01	-6.10563470E+01	-1.00432307E+02	-9.33456288E+01	-8.25523554E+01	
3.20040000E+01	-4.94120922E+01	-4.80230973E+01	-6.10461047E+01	-1.00431298E+02	-9.33453984E+01	-8.25525653E+01	
3.20400000E+01	-4.93952651E+01	-4.80236711E+01	-6.10358941E+01	-1.00430283E+02	-9.33451769E+01	-8.25527657E+01	
3.20760000E+01	-4.93784818E+01	-4.80242509E+01	-6.10257555E+01	-1.00429263E+02	-9.33449546E+01	-8.25529594E+01	
3.21120000E+01	-4.93617416E+01	-4.80248353E+01	-6.10156406E+01	-1.00428236E+02	-9.33447388E+01	-8.25531500E+01	
3.21480000E+01	-4.93450179E+01	-4.80254205E+01	-6.10055624E+01	-1.00427205E+02	-9.33445243E+01	-8.25533320E+01	
3.21840000E+01	-4.93284130E+01	-4.80260138E+01	-6.09955444E+01	-1.00426168E+02	-9.33443141E+01	-8.25535085E+01	
3.22200000E+01	-4.93117798E+01	-4.80266126E+01	-6.09855497E+01	-1.00425125E+02	-9.33441052E+01	-8.25536862E+01	
3.22560000E+01	-4.92952153E+01	-4.80272150E+01	-6.09756042E+01	-1.00424077E+02	-9.33438986E+01	-8.25538618E+01	
3.22920000E+01	-4.92786941E+01	-4.80278211E+01	-6.09657196E+01	-1.00423023E+02	-9.33436989E+01	-8.25540206E+01	
3.23280000E+01	-4.92622141E+01	-4.80284338E+01	-6.09558740E+01	-1.00421962E+02	-9.33434975E+01	-8.25541738E+01	
3.23640000E+01	-4.92458042E+01	-4.80290518E+01	-6.09460484E+01	-1.00420895E+02	-9.33433043E+01	-8.25543286E+01	
3.24000000E+01	-4.92294300E+01	-4.80296747E+01	-6.09362658E+01	-1.00419822E+02	-9.33431136E+01	-8.25544826E+01	
3.24360000E+01	-4.92130601E+01	-4.80303005E+01	-6.09265471E+01	-1.00418742E+02	-9.33429258E+01	-8.25546273E+01	
3.24720000E+01	-4.91967610E+01	-4.80309318E+01	-6.09168598E+01	-1.00417656E+02	-9.33427422E+01	-8.25547697E+01	
